dataset,method,o,alpha,nominal_coverage,coverage_mean,coverage_se,coverage_std,coverage_n
fixedN21,Std-CP,20,0.075,0.925,0.903,0.009359006357514668,0.296105857217784,1000.0
fixedN21,Std-CP,20,0.05,0.95,0.903,0.009359006357514668,0.296105857217784,1000.0
fixedN21,Std-CP,25,0.25,0.75,0.772,0.013267102170406315,0.4197525368502163,1000.0
fixedN21,Std-CP,25,0.225,0.775,0.772,0.013267102170406315,0.4197525368502163,1000.0
fixedN21,Std-CP,25,0.2,0.8,0.841,0.011563693181678596,0.36585906146062974,1000.0
fixedN21,Std-CP,25,0.175,0.825,0.841,0.011563693181678596,0.36585906146062974,1000.0
fixedN21,Std-CP,25,0.15,0.85,0.841,0.011563693181678596,0.36585906146062974,1000.0
fixedN21,Std-CP,25,0.125,0.875,0.928,0.00817410545564467,0.2586172517116421,1000.0
fixedN21,Std-CP,25,0.1,0.9,0.92,0.008579044235810886,0.27142894774447635,1000.0
fixedN21,Std-CP,25,0.075,0.925,0.928,0.00817410545564467,0.2586172517116421,1000.0
fixedN21,Std-CP,25,0.05,0.95,0.928,0.00817410545564467,0.2586172517116421,1000.0
fixedN21,Std-CP,30,0.25,0.75,0.726,0.014104041973845655,0.4462321403968154,1000.0
fixedN21,Std-CP,30,0.225,0.775,0.803,0.012577400367325513,0.3979313374809144,1000.0
fixedN21,Std-CP,30,0.2,0.8,0.803,0.012577400367325513,0.3979313374809144,1000.0
fixedN21,Std-CP,30,0.175,0.825,0.865,0.010806248192596726,0.3418945625363058,1000.0
fixedN21,Std-CP,30,0.15,0.85,0.865,0.010806248192596726,0.3418945625363058,1000.0
fixedN21,Std-CP,30,0.125,0.875,0.865,0.010806248192596726,0.3418945625363058,1000.0
fixedN21,Std-CP,30,0.1,0.9,0.943,0.007331507348424336,0.23195862735583866,1000.0
fixedN21,Std-CP,30,0.075,0.925,0.938,0.00762600813007697,0.24127621974453717,1000.0
fixedN21,Std-CP,30,0.05,0.95,0.938,0.00762600813007697,0.24127621974453717,1000.0
fixedN21,Std-CP,35,0.25,0.75,0.77,0.013307892395116514,0.42104308244795724,1000.0
fixedN21,Std-CP,35,0.225,0.775,0.77,0.013307892395116514,0.42104308244795724,1000.0
fixedN21,Std-CP,35,0.2,0.8,0.83,0.0118785521003193,0.3758207567993567,1000.0
fixedN21,Std-CP,35,0.175,0.825,0.83,0.0118785521003193,0.3758207567993567,1000.0
fixedN21,Std-CP,35,0.15,0.85,0.892,0.009815090422405694,0.3105357184486712,1000.0
