experiment,o,alpha,coverage,width,method,dataset,nominal_coverage
430098,30,0.1,1,13.630148658070809,D-HCP no within,fixedN21,0.9
430099,30,0.1,1,5.240194423005031,D-HCP no within,fixedN21,0.9
440000,30,0.1,1,8.530180235026615,D-HCP no within,fixedN21,0.9
440001,30,0.1,1,11.670233434025722,D-HCP no within,fixedN21,0.9
440002,30,0.1,1,20.30404322691158,D-HCP no within,fixedN21,0.9
440003,30,0.1,1,5.820217394996298,D-HCP no within,fixedN21,0.9
440004,30,0.1,1,18.695115729142437,D-HCP no within,fixedN21,0.9
440005,30,0.1,1,14.660850362953523,D-HCP no within,fixedN21,0.9
440006,30,0.1,1,11.250722958559416,D-HCP no within,fixedN21,0.9
440007,30,0.1,1,3.750251814193232,D-HCP no within,fixedN21,0.9
440008,30,0.1,1,12.919522352684467,D-HCP no within,fixedN21,0.9
440009,30,0.1,1,16.85016203850209,D-HCP no within,fixedN21,0.9
440010,30,0.1,1,12.0827744833515,D-HCP no within,fixedN21,0.9
440011,30,0.1,1,6.9134936675558265,D-HCP no within,fixedN21,0.9
440012,30,0.1,1,21.383853175018025,D-HCP no within,fixedN21,0.9
440013,30,0.1,1,11.458632763956874,D-HCP no within,fixedN21,0.9
440014,30,0.1,1,14.377345599519344,D-HCP no within,fixedN21,0.9
440015,30,0.1,1,13.506810248800427,D-HCP no within,fixedN21,0.9
440016,30,0.1,1,21.60962264740229,D-HCP no within,fixedN21,0.9
440017,30,0.1,1,6.306489672021964,D-HCP no within,fixedN21,0.9
440018,30,0.1,1,8.863656615166223,D-HCP no within,fixedN21,0.9
440019,30,0.1,1,6.8917475625679785,D-HCP no within,fixedN21,0.9
440020,30,0.1,1,10.730524658190111,D-HCP no within,fixedN21,0.9
440021,30,0.1,1,5.702475414179048,D-HCP no within,fixedN21,0.9
440022,30,0.1,1,9.70641984883379,D-HCP no within,fixedN21,0.9
440023,30,0.1,1,6.9848497032614905,D-HCP no within,fixedN21,0.9
440024,30,0.1,1,3.8638417453333176,D-HCP no within,fixedN21,0.9
440025,30,0.1,1,7.474534500925937,D-HCP no within,fixedN21,0.9
440026,30,0.1,1,9.317368993854402,D-HCP no within,fixedN21,0.9
440027,30,0.1,1,23.10221810488116,D-HCP no within,fixedN21,0.9
440028,30,0.1,1,14.34802456803014,D-HCP no within,fixedN21,0.9
440029,30,0.1,1,6.807943043126336,D-HCP no within,fixedN21,0.9
440030,30,0.1,1,6.415758138031535,D-HCP no within,fixedN21,0.9
440031,30,0.1,1,16.007865608731503,D-HCP no within,fixedN21,0.9
440032,30,0.1,1,5.478655384267853,D-HCP no within,fixedN21,0.9
440033,30,0.1,1,5.230110560205734,D-HCP no within,fixedN21,0.9
440034,30,0.1,1,5.774067512694193,D-HCP no within,fixedN21,0.9
440035,30,0.1,1,7.931968448195278,D-HCP no within,fixedN21,0.9
440036,30,0.1,1,25.50535922101215,D-HCP no within,fixedN21,0.9
440037,30,0.1,1,10.945022395554904,D-HCP no within,fixedN21,0.9
440038,30,0.1,1,16.327982850680314,D-HCP no within,fixedN21,0.9
440039,30,0.1,1,4.408252660820285,D-HCP no within,fixedN21,0.9
440040,30,0.1,1,17.91115318349354,D-HCP no within,fixedN21,0.9
440041,30,0.1,1,32.99681157376322,D-HCP no within,fixedN21,0.9
440042,30,0.1,1,12.241385456173902,D-HCP no within,fixedN21,0.9
440043,30,0.1,1,9.333911418456758,D-HCP no within,fixedN21,0.9
440044,30,0.1,1,7.067723628328897,D-HCP no within,fixedN21,0.9
440045,30,0.1,1,13.567879759280252,D-HCP no within,fixedN21,0.9
440046,30,0.1,1,27.14171105993176,D-HCP no within,fixedN21,0.9
440047,30,0.1,1,6.260856184612692,D-HCP no within,fixedN21,0.9
440048,30,0.1,1,10.2729991071148,D-HCP no within,fixedN21,0.9
440049,30,0.1,1,16.00053538956439,D-HCP no within,fixedN21,0.9
440050,30,0.1,1,13.943119177632395,D-HCP no within,fixedN21,0.9
440051,30,0.1,1,13.60132884940694,D-HCP no within,fixedN21,0.9
440052,30,0.1,1,11.07507199994825,D-HCP no within,fixedN21,0.9
440053,30,0.1,0,12.878393728771172,D-HCP no within,fixedN21,0.9
440054,30,0.1,1,9.792963177892268,D-HCP no within,fixedN21,0.9
440055,30,0.1,1,5.9380574144362175,D-HCP no within,fixedN21,0.9
440056,30,0.1,1,12.789745406134609,D-HCP no within,fixedN21,0.9
440057,30,0.1,1,13.429336998329546,D-HCP no within,fixedN21,0.9
440058,30,0.1,1,6.474612026110449,D-HCP no within,fixedN21,0.9
440059,30,0.1,1,8.009117467970633,D-HCP no within,fixedN21,0.9
440060,30,0.1,1,4.512629925437794,D-HCP no within,fixedN21,0.9
440061,30,0.1,1,7.605992734959152,D-HCP no within,fixedN21,0.9
440062,30,0.1,0,5.978327677407915,D-HCP no within,fixedN21,0.9
440063,30,0.1,0,7.455517971401161,D-HCP no within,fixedN21,0.9
440064,30,0.1,1,18.303451260896875,D-HCP no within,fixedN21,0.9
440065,30,0.1,1,12.641624544433812,D-HCP no within,fixedN21,0.9
440066,30,0.1,1,15.8325497101304,D-HCP no within,fixedN21,0.9
440067,30,0.1,1,8.815238656813865,D-HCP no within,fixedN21,0.9
440068,30,0.1,1,18.697611821362877,D-HCP no within,fixedN21,0.9
440069,30,0.1,1,10.938916364928964,D-HCP no within,fixedN21,0.9
440070,30,0.1,1,24.89411985557473,D-HCP no within,fixedN21,0.9
440071,30,0.1,1,5.851372285966001,D-HCP no within,fixedN21,0.9
440072,30,0.1,1,20.08299933343068,D-HCP no within,fixedN21,0.9
440073,30,0.1,1,17.440410476940492,D-HCP no within,fixedN21,0.9
440074,30,0.1,1,23.309204139471216,D-HCP no within,fixedN21,0.9
440075,30,0.1,1,9.683813235104765,D-HCP no within,fixedN21,0.9
440076,30,0.1,1,19.866375587434632,D-HCP no within,fixedN21,0.9
440077,30,0.1,1,23.439742096129365,D-HCP no within,fixedN21,0.9
440078,30,0.1,0,9.60416836624012,D-HCP no within,fixedN21,0.9
440079,30,0.1,1,6.638476206742379,D-HCP no within,fixedN21,0.9
440080,30,0.1,1,14.889106355615944,D-HCP no within,fixedN21,0.9
440081,30,0.1,1,8.294154612355126,D-HCP no within,fixedN21,0.9
440082,30,0.1,1,10.932902647844084,D-HCP no within,fixedN21,0.9
440083,30,0.1,1,32.274595268656064,D-HCP no within,fixedN21,0.9
440084,30,0.1,1,17.32415250717594,D-HCP no within,fixedN21,0.9
440085,30,0.1,1,12.76692743701759,D-HCP no within,fixedN21,0.9
440086,30,0.1,1,29.925869285948032,D-HCP no within,fixedN21,0.9
440087,30,0.1,1,10.193923850612798,D-HCP no within,fixedN21,0.9
440088,30,0.1,1,11.386842876218688,D-HCP no within,fixedN21,0.9
440089,30,0.1,1,10.476506186898847,D-HCP no within,fixedN21,0.9
440090,30,0.1,1,21.745738067783755,D-HCP no within,fixedN21,0.9
440091,30,0.1,1,9.046798522838325,D-HCP no within,fixedN21,0.9
440092,30,0.1,1,17.188713712337325,D-HCP no within,fixedN21,0.9
440093,30,0.1,1,18.764156430416904,D-HCP no within,fixedN21,0.9
440094,30,0.1,1,8.83247187924632,D-HCP no within,fixedN21,0.9
440095,30,0.1,1,20.581403510843938,D-HCP no within,fixedN21,0.9
440096,30,0.1,1,6.957815757807303,D-HCP no within,fixedN21,0.9
440097,30,0.1,1,24.849472425299776,D-HCP no within,fixedN21,0.9
440098,30,0.1,1,8.664056289950885,D-HCP no within,fixedN21,0.9
440099,30,0.1,1,6.132440261303191,D-HCP no within,fixedN21,0.9
450000,30,0.1,1,5.603266879553281,D-HCP no within,fixedN21,0.9
450001,30,0.1,1,9.476365471528643,D-HCP no within,fixedN21,0.9
450002,30,0.1,0,11.4507403436584,D-HCP no within,fixedN21,0.9
450003,30,0.1,1,8.111469956672023,D-HCP no within,fixedN21,0.9
450004,30,0.1,1,8.17973420277194,D-HCP no within,fixedN21,0.9
450005,30,0.1,1,15.196993906016994,D-HCP no within,fixedN21,0.9
450006,30,0.1,1,10.360580575404942,D-HCP no within,fixedN21,0.9
450007,30,0.1,1,5.14678782086324,D-HCP no within,fixedN21,0.9
450008,30,0.1,1,11.329967839712562,D-HCP no within,fixedN21,0.9
450009,30,0.1,1,11.466569397954247,D-HCP no within,fixedN21,0.9
450010,30,0.1,0,26.355476037580004,D-HCP no within,fixedN21,0.9
450011,30,0.1,1,21.34616893250444,D-HCP no within,fixedN21,0.9
450012,30,0.1,1,3.78048180884819,D-HCP no within,fixedN21,0.9
450013,30,0.1,1,12.128321393055078,D-HCP no within,fixedN21,0.9
450014,30,0.1,1,5.038634724911348,D-HCP no within,fixedN21,0.9
450015,30,0.1,1,14.870979277765294,D-HCP no within,fixedN21,0.9
450016,30,0.1,1,17.642207311176662,D-HCP no within,fixedN21,0.9
450017,30,0.1,1,6.03494556395442,D-HCP no within,fixedN21,0.9
450018,30,0.1,1,14.567845476542846,D-HCP no within,fixedN21,0.9
450019,30,0.1,1,14.9919171990496,D-HCP no within,fixedN21,0.9
450020,30,0.1,1,14.642928687831535,D-HCP no within,fixedN21,0.9
450021,30,0.1,1,3.659979729465508,D-HCP no within,fixedN21,0.9
450022,30,0.1,1,19.47756113114039,D-HCP no within,fixedN21,0.9
450023,30,0.1,1,8.565748477548867,D-HCP no within,fixedN21,0.9
450024,30,0.1,1,11.263076231430478,D-HCP no within,fixedN21,0.9
450025,30,0.1,1,10.255485747583442,D-HCP no within,fixedN21,0.9
450026,30,0.1,1,20.11286849955018,D-HCP no within,fixedN21,0.9
450027,30,0.1,1,21.67208891056977,D-HCP no within,fixedN21,0.9
450028,30,0.1,1,6.4554395058631115,D-HCP no within,fixedN21,0.9
450029,30,0.1,1,4.080077925083282,D-HCP no within,fixedN21,0.9
450030,30,0.1,1,20.77404219806037,D-HCP no within,fixedN21,0.9
450031,30,0.1,1,17.27515978021531,D-HCP no within,fixedN21,0.9
450032,30,0.1,1,13.442638860619486,D-HCP no within,fixedN21,0.9
450033,30,0.1,1,5.30426646562934,D-HCP no within,fixedN21,0.9
450034,30,0.1,1,10.314051012901889,D-HCP no within,fixedN21,0.9
450035,30,0.1,1,11.273008660521,D-HCP no within,fixedN21,0.9
450036,30,0.1,1,17.758137765086616,D-HCP no within,fixedN21,0.9
450037,30,0.1,1,5.376772609883506,D-HCP no within,fixedN21,0.9
450038,30,0.1,1,7.036734896204855,D-HCP no within,fixedN21,0.9
450039,30,0.1,1,15.531956714667931,D-HCP no within,fixedN21,0.9
450040,30,0.1,1,7.0990902518365235,D-HCP no within,fixedN21,0.9
450041,30,0.1,1,12.60083647720425,D-HCP no within,fixedN21,0.9
450042,30,0.1,0,5.853102170839293,D-HCP no within,fixedN21,0.9
450043,30,0.1,1,14.335838613781087,D-HCP no within,fixedN21,0.9
450044,30,0.1,1,17.0673337990407,D-HCP no within,fixedN21,0.9
450045,30,0.1,1,7.368870363312801,D-HCP no within,fixedN21,0.9
450046,30,0.1,1,11.200402175515508,D-HCP no within,fixedN21,0.9
450047,30,0.1,1,5.233043714884372,D-HCP no within,fixedN21,0.9
450048,30,0.1,1,6.304578483148601,D-HCP no within,fixedN21,0.9
450049,30,0.1,1,8.435029003771682,D-HCP no within,fixedN21,0.9
450050,30,0.1,1,5.866622087016214,D-HCP no within,fixedN21,0.9
450051,30,0.1,1,5.380830636837231,D-HCP no within,fixedN21,0.9
450052,30,0.1,1,17.267838829568454,D-HCP no within,fixedN21,0.9
450053,30,0.1,1,23.05544179358354,D-HCP no within,fixedN21,0.9
450054,30,0.1,1,6.042128698355997,D-HCP no within,fixedN21,0.9
450055,30,0.1,1,7.442896812761681,D-HCP no within,fixedN21,0.9
450056,30,0.1,1,19.946643323145047,D-HCP no within,fixedN21,0.9
450057,30,0.1,1,16.61317562987272,D-HCP no within,fixedN21,0.9
450058,30,0.1,1,6.4839567624122765,D-HCP no within,fixedN21,0.9
450059,30,0.1,1,6.296424224671085,D-HCP no within,fixedN21,0.9
450060,30,0.1,1,24.43224661582274,D-HCP no within,fixedN21,0.9
450061,30,0.1,1,5.89713593143528,D-HCP no within,fixedN21,0.9
450062,30,0.1,1,7.916508404592843,D-HCP no within,fixedN21,0.9
450063,30,0.1,1,23.77776166201661,D-HCP no within,fixedN21,0.9
450064,30,0.1,1,7.499555206305766,D-HCP no within,fixedN21,0.9
450065,30,0.1,1,7.105640286442533,D-HCP no within,fixedN21,0.9
450066,30,0.1,1,11.323623236837289,D-HCP no within,fixedN21,0.9
450067,30,0.1,1,11.526783006827802,D-HCP no within,fixedN21,0.9
450068,30,0.1,1,20.467358263821772,D-HCP no within,fixedN21,0.9
450069,30,0.1,1,7.233043351659793,D-HCP no within,fixedN21,0.9
450070,30,0.1,0,15.339888011573862,D-HCP no within,fixedN21,0.9
450071,30,0.1,1,5.105338008198224,D-HCP no within,fixedN21,0.9
450072,30,0.1,0,10.188797203657382,D-HCP no within,fixedN21,0.9
450073,30,0.1,1,5.231578208511645,D-HCP no within,fixedN21,0.9
450074,30,0.1,1,10.475100543700016,D-HCP no within,fixedN21,0.9
450075,30,0.1,1,5.171565371998007,D-HCP no within,fixedN21,0.9
450076,30,0.1,0,9.310324608440958,D-HCP no within,fixedN21,0.9
450077,30,0.1,1,4.3180156308539,D-HCP no within,fixedN21,0.9
450078,30,0.1,1,3.8446307492704666,D-HCP no within,fixedN21,0.9
450079,30,0.1,1,20.226394489596544,D-HCP no within,fixedN21,0.9
450080,30,0.1,1,11.828732544656642,D-HCP no within,fixedN21,0.9
450081,30,0.1,1,12.161092102300088,D-HCP no within,fixedN21,0.9
450082,30,0.1,0,10.361616785046644,D-HCP no within,fixedN21,0.9
450083,30,0.1,1,5.913199445895873,D-HCP no within,fixedN21,0.9
450084,30,0.1,1,9.096739701632243,D-HCP no within,fixedN21,0.9
450085,30,0.1,1,7.582402610656178,D-HCP no within,fixedN21,0.9
450086,30,0.1,1,6.947953074502166,D-HCP no within,fixedN21,0.9
450087,30,0.1,1,25.286651478499344,D-HCP no within,fixedN21,0.9
450088,30,0.1,0,12.044195194053447,D-HCP no within,fixedN21,0.9
450089,30,0.1,1,5.017966945188437,D-HCP no within,fixedN21,0.9
450090,30,0.1,1,7.557053290309954,D-HCP no within,fixedN21,0.9
450091,30,0.1,1,17.94439511170404,D-HCP no within,fixedN21,0.9
450092,30,0.1,1,20.253387578165636,D-HCP no within,fixedN21,0.9
450093,30,0.1,1,3.6433739354116534,D-HCP no within,fixedN21,0.9
450094,30,0.1,1,22.69308809562601,D-HCP no within,fixedN21,0.9
450095,30,0.1,1,3.6931399336108734,D-HCP no within,fixedN21,0.9
450096,30,0.1,1,17.70000248535797,D-HCP no within,fixedN21,0.9
450097,30,0.1,1,13.640180309835372,D-HCP no within,fixedN21,0.9
450098,30,0.1,1,9.407305648364355,D-HCP no within,fixedN21,0.9
450099,30,0.1,0,24.725363053897706,D-HCP no within,fixedN21,0.9
460000,30,0.1,1,13.621674962196302,D-HCP no within,fixedN21,0.9
460001,30,0.1,1,20.853203426128093,D-HCP no within,fixedN21,0.9
460002,30,0.1,1,8.963961870191149,D-HCP no within,fixedN21,0.9
460003,30,0.1,1,7.181694975712229,D-HCP no within,fixedN21,0.9
460004,30,0.1,1,21.7051467200708,D-HCP no within,fixedN21,0.9
460005,30,0.1,1,19.391683672588957,D-HCP no within,fixedN21,0.9
460006,30,0.1,1,12.483113298220577,D-HCP no within,fixedN21,0.9
460007,30,0.1,1,10.389686119182246,D-HCP no within,fixedN21,0.9
460008,30,0.1,1,9.03027454862152,D-HCP no within,fixedN21,0.9
460009,30,0.1,1,14.127767249655037,D-HCP no within,fixedN21,0.9
460010,30,0.1,1,10.55771955073779,D-HCP no within,fixedN21,0.9
460011,30,0.1,1,36.062906753607606,D-HCP no within,fixedN21,0.9
460012,30,0.1,1,22.493068917629547,D-HCP no within,fixedN21,0.9
460013,30,0.1,1,29.106729884405674,D-HCP no within,fixedN21,0.9
460014,30,0.1,1,15.847777526254356,D-HCP no within,fixedN21,0.9
460015,30,0.1,1,18.550827188962764,D-HCP no within,fixedN21,0.9
460016,30,0.1,0,10.522506997256396,D-HCP no within,fixedN21,0.9
460017,30,0.1,1,31.038714833927123,D-HCP no within,fixedN21,0.9
460018,30,0.1,1,7.625717535604554,D-HCP no within,fixedN21,0.9
460019,30,0.1,1,5.160249206004504,D-HCP no within,fixedN21,0.9
460020,30,0.1,0,17.99777146128219,D-HCP no within,fixedN21,0.9
460021,30,0.1,1,5.419890030836113,D-HCP no within,fixedN21,0.9
460022,30,0.1,1,7.429568387014065,D-HCP no within,fixedN21,0.9
460023,30,0.1,1,9.93940928134044,D-HCP no within,fixedN21,0.9
460024,30,0.1,1,29.40871558382679,D-HCP no within,fixedN21,0.9
460025,30,0.1,1,6.466709617875022,D-HCP no within,fixedN21,0.9
460026,30,0.1,1,29.52304152061575,D-HCP no within,fixedN21,0.9
460027,30,0.1,1,8.526811018309509,D-HCP no within,fixedN21,0.9
460028,30,0.1,1,14.67193811580485,D-HCP no within,fixedN21,0.9
460029,30,0.1,1,12.480028521908256,D-HCP no within,fixedN21,0.9
460030,30,0.1,1,18.91535456195235,D-HCP no within,fixedN21,0.9
460031,30,0.1,1,25.187650496503732,D-HCP no within,fixedN21,0.9
460032,30,0.1,1,11.585747066547276,D-HCP no within,fixedN21,0.9
460033,30,0.1,1,22.12770141182422,D-HCP no within,fixedN21,0.9
460034,30,0.1,1,21.394432668523542,D-HCP no within,fixedN21,0.9
460035,30,0.1,1,13.275186883924402,D-HCP no within,fixedN21,0.9
460036,30,0.1,1,11.076244887120762,D-HCP no within,fixedN21,0.9
460037,30,0.1,1,21.468698868288712,D-HCP no within,fixedN21,0.9
460038,30,0.1,1,19.53844514391929,D-HCP no within,fixedN21,0.9
460039,30,0.1,1,12.434959292029408,D-HCP no within,fixedN21,0.9
460040,30,0.1,1,4.460308560011217,D-HCP no within,fixedN21,0.9
460041,30,0.1,1,11.460955378131567,D-HCP no within,fixedN21,0.9
460042,30,0.1,1,30.812666281127974,D-HCP no within,fixedN21,0.9
460043,30,0.1,1,14.345897420939105,D-HCP no within,fixedN21,0.9
460044,30,0.1,1,10.283328604299136,D-HCP no within,fixedN21,0.9
460045,30,0.1,1,11.119309697450213,D-HCP no within,fixedN21,0.9
460046,30,0.1,1,14.852142235540192,D-HCP no within,fixedN21,0.9
460047,30,0.1,1,7.720104253183853,D-HCP no within,fixedN21,0.9
460048,30,0.1,1,21.750780782002423,D-HCP no within,fixedN21,0.9
460049,30,0.1,1,14.38452831660933,D-HCP no within,fixedN21,0.9
460050,30,0.1,1,9.152059848834812,D-HCP no within,fixedN21,0.9
460051,30,0.1,0,17.904110388052842,D-HCP no within,fixedN21,0.9
460052,30,0.1,1,30.802911790641964,D-HCP no within,fixedN21,0.9
460053,30,0.1,1,7.695063281195633,D-HCP no within,fixedN21,0.9
460054,30,0.1,1,17.200176236786188,D-HCP no within,fixedN21,0.9
460055,30,0.1,1,15.201892019213265,D-HCP no within,fixedN21,0.9
460056,30,0.1,1,15.939226760076238,D-HCP no within,fixedN21,0.9
460057,30,0.1,1,18.242592957429068,D-HCP no within,fixedN21,0.9
460058,30,0.1,0,34.75532658122218,D-HCP no within,fixedN21,0.9
460059,30,0.1,1,10.660904342895687,D-HCP no within,fixedN21,0.9
460060,30,0.1,1,15.941191530222326,D-HCP no within,fixedN21,0.9
460061,30,0.1,1,5.919570480726959,D-HCP no within,fixedN21,0.9
460062,30,0.1,1,15.74205786698772,D-HCP no within,fixedN21,0.9
460063,30,0.1,1,21.84904436150761,D-HCP no within,fixedN21,0.9
460064,30,0.1,1,8.297964947324807,D-HCP no within,fixedN21,0.9
460065,30,0.1,1,17.177985368271088,D-HCP no within,fixedN21,0.9
460066,30,0.1,1,32.7843744877122,D-HCP no within,fixedN21,0.9
460067,30,0.1,1,13.94012867400619,D-HCP no within,fixedN21,0.9
460068,30,0.1,0,4.050854185178712,D-HCP no within,fixedN21,0.9
460069,30,0.1,1,12.79498831767676,D-HCP no within,fixedN21,0.9
460070,30,0.1,1,21.922054366735143,D-HCP no within,fixedN21,0.9
460071,30,0.1,1,8.104221355521702,D-HCP no within,fixedN21,0.9
460072,30,0.1,1,37.0770829161936,D-HCP no within,fixedN21,0.9
460073,30,0.1,0,30.213283401727804,D-HCP no within,fixedN21,0.9
460074,30,0.1,1,9.461417688957296,D-HCP no within,fixedN21,0.9
460075,30,0.1,1,12.807773128927977,D-HCP no within,fixedN21,0.9
460076,30,0.1,1,9.582872521744177,D-HCP no within,fixedN21,0.9
460077,30,0.1,1,25.824461193793148,D-HCP no within,fixedN21,0.9
460078,30,0.1,1,7.119547791244656,D-HCP no within,fixedN21,0.9
460079,30,0.1,1,14.72823219350023,D-HCP no within,fixedN21,0.9
460080,30,0.1,1,5.2161714605095995,D-HCP no within,fixedN21,0.9
460081,30,0.1,1,19.607671755430275,D-HCP no within,fixedN21,0.9
460082,30,0.1,1,16.09183012436595,D-HCP no within,fixedN21,0.9
460083,30,0.1,1,11.50954852372804,D-HCP no within,fixedN21,0.9
460084,30,0.1,1,6.195778086459667,D-HCP no within,fixedN21,0.9
460085,30,0.1,1,14.131553648444129,D-HCP no within,fixedN21,0.9
460086,30,0.1,1,13.406105993251394,D-HCP no within,fixedN21,0.9
460087,30,0.1,1,25.14858209883232,D-HCP no within,fixedN21,0.9
460088,30,0.1,1,14.514573814001928,D-HCP no within,fixedN21,0.9
460089,30,0.1,1,29.52409840021345,D-HCP no within,fixedN21,0.9
460090,30,0.1,1,5.776282817687418,D-HCP no within,fixedN21,0.9
460091,30,0.1,1,22.700251648899556,D-HCP no within,fixedN21,0.9
460092,30,0.1,1,20.495520928887156,D-HCP no within,fixedN21,0.9
460093,30,0.1,1,18.883160890308567,D-HCP no within,fixedN21,0.9
460094,30,0.1,1,14.244124326513646,D-HCP no within,fixedN21,0.9
460095,30,0.1,1,11.00681121389837,D-HCP no within,fixedN21,0.9
460096,30,0.1,1,17.398245780648868,D-HCP no within,fixedN21,0.9
460097,30,0.1,1,5.883366256724637,D-HCP no within,fixedN21,0.9
460098,30,0.1,1,7.34985674497198,D-HCP no within,fixedN21,0.9
460099,30,0.1,1,11.404601517552244,D-HCP no within,fixedN21,0.9
470000,30,0.1,1,8.820556569510089,D-HCP no within,fixedN21,0.9
470001,30,0.1,1,6.167243676550644,D-HCP no within,fixedN21,0.9
470002,30,0.1,1,15.0456900240887,D-HCP no within,fixedN21,0.9
470003,30,0.1,1,5.998965767715777,D-HCP no within,fixedN21,0.9
470004,30,0.1,1,29.27887280251057,D-HCP no within,fixedN21,0.9
470005,30,0.1,1,16.337868949597866,D-HCP no within,fixedN21,0.9
470006,30,0.1,1,14.674481273029125,D-HCP no within,fixedN21,0.9
470007,30,0.1,1,4.7056327107901295,D-HCP no within,fixedN21,0.9
470008,30,0.1,1,12.545150417554016,D-HCP no within,fixedN21,0.9
470009,30,0.1,1,9.377419152560712,D-HCP no within,fixedN21,0.9
470010,30,0.1,1,19.076268967042175,D-HCP no within,fixedN21,0.9
470011,30,0.1,1,5.8530278036126955,D-HCP no within,fixedN21,0.9
470012,30,0.1,1,25.358238973330373,D-HCP no within,fixedN21,0.9
470013,30,0.1,1,16.901395606828046,D-HCP no within,fixedN21,0.9
470014,30,0.1,1,19.27374238940623,D-HCP no within,fixedN21,0.9
470015,30,0.1,1,6.625413896917251,D-HCP no within,fixedN21,0.9
470016,30,0.1,1,12.343097476562608,D-HCP no within,fixedN21,0.9
470017,30,0.1,1,10.90088581410961,D-HCP no within,fixedN21,0.9
470018,30,0.1,1,4.791698256559328,D-HCP no within,fixedN21,0.9
470019,30,0.1,1,15.818628790418328,D-HCP no within,fixedN21,0.9
470020,30,0.1,1,11.57481240236357,D-HCP no within,fixedN21,0.9
470021,30,0.1,1,11.780649124588695,D-HCP no within,fixedN21,0.9
470022,30,0.1,1,22.193093609046706,D-HCP no within,fixedN21,0.9
470023,30,0.1,0,24.331040021976243,D-HCP no within,fixedN21,0.9
470024,30,0.1,1,30.02473814605898,D-HCP no within,fixedN21,0.9
470025,30,0.1,1,36.824925353392246,D-HCP no within,fixedN21,0.9
470026,30,0.1,1,15.904667520708266,D-HCP no within,fixedN21,0.9
470027,30,0.1,1,7.8318474816584995,D-HCP no within,fixedN21,0.9
470028,30,0.1,1,31.348253174866272,D-HCP no within,fixedN21,0.9
470029,30,0.1,1,11.336663535636273,D-HCP no within,fixedN21,0.9
470030,30,0.1,1,12.182583554040722,D-HCP no within,fixedN21,0.9
