replicate,method,o,coverage,width,width_income
85,sample-HCP-randomized,20,0.7333,1.6669,110141.1564
85,sample-HCP-derandomized,0,0.9667,3.2906,332553.0313
85,sample-HCP-derandomized,5,0.9,2.5434,183044.6696
85,sample-HCP-derandomized,10,0.9333,2.4854,222469.0391
85,sample-HCP-derandomized,20,0.8667,2.1959,156539.3964
85,HCP,0,0.9333,2.1342,170948.6154
85,HCP,5,0.9,2.1342,141708.0225
85,HCP,10,0.9,2.1342,178523.0253
85,HCP,20,0.8667,2.1342,152944.3997
85,Pooling,0,0.9,1.7938,136345.2752
85,Pooling,5,0.8667,1.7938,113023.5497
85,Pooling,10,0.8,1.7938,142386.4765
85,Pooling,20,0.7333,1.7938,121985.4645
85,Subsampling,0,0.9333,2.3022,189779.3899
85,Subsampling,5,0.9,2.3022,157317.8116
85,Subsampling,10,0.9333,2.3022,198188.1559
85,Subsampling,20,0.9333,2.3022,169791.9272
85,Repeated,0,0.9333,2.3503,195415.0587
85,Repeated,5,0.9,2.3503,161989.5048
85,Repeated,10,0.9333,2.3503,204073.5305
85,Repeated,20,0.9333,2.3503,174834.0505
85,Std-CP,0,1.0,,
85,Std-CP,5,0.8,9.0602,1.753512283731536e+16
85,Std-CP,10,0.7667,5.2151,234257900.8005
85,Std-CP,20,0.8,6.7461,4.7716629165078e+21
86,donor-HCP-randomized,0,0.8667,1.8362,137760.1875
86,donor-HCP-randomized,5,0.8333,1.8405,134132.7396
86,donor-HCP-randomized,10,0.8,1.8052,107423.7959
86,donor-HCP-randomized,20,0.8276,1.6444,108785.8021
86,donor-HCP-derandomized,0,0.9333,2.689,235948.7787
86,donor-HCP-derandomized,5,0.9,2.6498,224626.9352
86,donor-HCP-derandomized,10,0.8333,2.5015,169689.4817
86,donor-HCP-derandomized,20,1.0,2.3554,178876.4415
86,sample-HCP-randomized,0,0.7333,1.6113,119166.2061
86,sample-HCP-randomized,5,0.8,1.6388,113808.0448
86,sample-HCP-randomized,10,0.7333,1.5446,88645.8025
86,sample-HCP-randomized,20,0.8276,1.5427,99707.8146
86,sample-HCP-derandomized,0,0.9333,2.5539,211413.0029
86,sample-HCP-derandomized,5,0.9,2.1435,159926.6122
86,sample-HCP-derandomized,10,0.8333,2.1369,133551.6113
86,sample-HCP-derandomized,20,1.0,2.1349,151083.7153
86,HCP,0,0.8667,1.8362,137760.1875
86,HCP,5,0.8333,1.8362,133639.4348
86,HCP,10,0.8,1.8362,109992.6813
86,HCP,20,0.931,1.8362,124383.7559
86,Pooling,0,0.8333,1.5782,114321.8265
86,Pooling,5,0.8,1.5782,110902.174
86,Pooling,10,0.7667,1.5782,91278.6521
86,Pooling,20,0.8276,1.5782,103221.2457
86,Subsampling,0,0.8667,1.7088,125922.2658
86,Subsampling,5,0.8,1.7088,122155.6151
86,Subsampling,10,0.7667,1.7088,100540.8595
86,Subsampling,20,0.8276,1.7088,113695.2894
86,Repeated,0,0.8667,1.8541,139459.7559
86,Repeated,5,0.8333,1.8541,135288.1649
86,Repeated,10,0.8,1.8541,111349.6778
86,Repeated,20,0.9655,1.8541,125918.2973
86,Std-CP,0,1.0,,
86,Std-CP,5,0.8333,8.6989,2242442419656.9766
86,Std-CP,10,0.8667,5.0879,20619380.1579
86,Std-CP,20,0.7931,22.0987,1.7462453356688808e+104
87,donor-HCP-randomized,0,0.8333,2.3108,215126.4243
87,donor-HCP-randomized,5,0.8,2.2519,192552.9506
87,donor-HCP-randomized,10,0.8333,2.2654,169947.1257
87,donor-HCP-randomized,20,0.931,1.8822,157305.9003
87,donor-HCP-derandomized,0,1.0,3.3958,407079.9361
87,donor-HCP-derandomized,5,0.9667,3.1096,321571.2972
87,donor-HCP-derandomized,10,0.9667,2.9481,255404.6239
87,donor-HCP-derandomized,20,0.9655,2.6001,252477.48
87,sample-HCP-randomized,0,0.7667,2.0179,182429.0152
87,sample-HCP-randomized,5,0.8,2.0798,171078.0781
87,sample-HCP-randomized,10,0.8,1.9402,139284.1717
87,sample-HCP-randomized,20,0.8966,1.9171,160358.1784
87,sample-HCP-derandomized,0,1.0,3.2778,370286.2634
87,sample-HCP-derandomized,5,0.8667,2.5306,227755.3847
87,sample-HCP-derandomized,10,0.8333,2.49,193352.7524
87,sample-HCP-derandomized,20,0.9655,2.4699,226809.8482
87,HCP,0,0.8333,2.3108,215126.4243
87,HCP,5,0.8,2.3108,199156.3761
87,HCP,10,0.8333,2.3108,174357.5122
87,HCP,20,0.9655,2.3108,206721.8655
87,Pooling,0,0.7667,1.8195,156518.6328
87,Pooling,5,0.7667,1.8195,144899.3716
87,Pooling,10,0.8,1.8195,126856.566
87,Pooling,20,0.8966,1.8195,150403.7631
87,Subsampling,0,0.7,1.5373,127350.3025
87,Subsampling,5,0.7667,1.5373,117896.371
87,Subsampling,10,0.7333,1.5373,103215.967
87,Subsampling,20,0.7931,1.5373,122374.9811
87,Repeated,0,0.8333,2.0813,186365.0176
87,Repeated,5,0.7667,2.0813,172530.0909
87,Repeated,10,0.8333,2.0813,151046.7203
87,Repeated,20,0.931,2.0813,179084.1094
87,Std-CP,0,1.0,,
87,Std-CP,5,0.7667,13.0979,1.6526825687954643e+20
87,Std-CP,10,0.7667,7.2922,8524317.6005
87,Std-CP,20,0.8276,5.448,72793522.1406
88,donor-HCP-randomized,0,0.8667,1.9696,130631.7417
88,donor-HCP-randomized,5,0.8667,1.8597,133367.1454
88,donor-HCP-randomized,10,0.7333,1.8106,118555.2592
88,donor-HCP-randomized,20,0.6552,1.6901,131223.3073
88,donor-HCP-derandomized,0,0.9667,2.8527,224978.2518
88,donor-HCP-derandomized,5,0.9,2.6293,217907.607
88,donor-HCP-derandomized,10,0.8333,2.5105,188282.0466
88,donor-HCP-derandomized,20,0.7586,2.3318,201598.2141
88,sample-HCP-randomized,0,0.7667,1.8467,122173.1576
88,sample-HCP-randomized,5,0.8333,1.7172,118237.5534
88,sample-HCP-randomized,10,0.7,1.6916,110716.9187
88,sample-HCP-randomized,20,0.6897,1.7188,132487.1639
88,sample-HCP-derandomized,0,0.8667,2.6574,200034.6272
88,sample-HCP-derandomized,5,0.9,2.2661,172829.1402
88,sample-HCP-derandomized,10,0.7667,2.2311,159277.4866
88,sample-HCP-derandomized,20,0.7931,2.2173,186214.1241
88,HCP,0,0.8667,1.9696,130631.7417
88,HCP,5,0.8667,1.9696,144056.0002
88,HCP,10,0.7333,1.9696,132146.5798
88,HCP,20,0.6897,1.9696,159349.6577
88,Pooling,0,0.7333,1.6526,104742.1517
88,Pooling,5,0.8333,1.6526,115505.8888
88,Pooling,10,0.7333,1.6526,105956.7677
88,Pooling,20,0.6552,1.6526,127768.5332
88,Subsampling,0,0.7667,1.7631,113439.2342
88,Subsampling,5,0.8667,1.7631,125096.7195
88,Subsampling,10,0.7333,1.7631,114754.7037
88,Subsampling,20,0.6552,1.7631,138377.5712
88,Repeated,0,0.8333,1.8955,124309.3289
88,Repeated,5,0.8667,1.8955,137083.8702
88,Repeated,10,0.7333,1.8955,125750.8508
88,Repeated,20,0.6552,1.8955,151637.3338
88,Std-CP,0,1.0,,
88,Std-CP,5,0.6667,9.6645,6.382667684369592e+25
88,Std-CP,10,0.9,5.3345,394730911.1558
88,Std-CP,20,0.7931,4.1929,13116315.1637
89,donor-HCP-randomized,0,0.8667,2.2726,177120.9474
89,donor-HCP-randomized,5,0.9,2.1056,166675.3459
89,donor-HCP-randomized,10,0.9667,2.071,136263.7243
89,donor-HCP-randomized,20,0.8333,1.9498,138858.0112
89,donor-HCP-derandomized,0,0.9,3.8085,420919.2212
89,donor-HCP-derandomized,5,0.9333,3.1854,316754.6385
89,donor-HCP-derandomized,10,1.0,3.1247,253397.9977
89,donor-HCP-derandomized,20,0.9,2.7201,220737.878
89,sample-HCP-randomized,0,0.8333,2.1559,164305.103
89,sample-HCP-randomized,5,0.8,1.9628,160566.9773
89,sample-HCP-randomized,10,0.9667,1.9389,130017.2608
89,sample-HCP-randomized,20,0.7667,1.8589,126626.8425
89,sample-HCP-derandomized,0,0.8667,3.2166,307360.3015
89,sample-HCP-derandomized,5,0.9333,2.7851,253458.4344
89,sample-HCP-derandomized,10,1.0,2.7907,211928.6543
89,sample-HCP-derandomized,20,0.9,2.6025,202286.9641
89,HCP,0,0.8667,2.2726,177120.9474
89,HCP,5,0.9333,2.2726,185548.9808
89,HCP,10,1.0,2.2726,154587.8578
89,HCP,20,0.8667,2.2726,168651.9634
89,Pooling,0,0.7667,1.8259,132502.4614
89,Pooling,5,0.8,1.8259,138807.3914
89,Pooling,10,0.9333,1.8259,115645.6759
89,Pooling,20,0.7,1.8259,126166.8967
89,Subsampling,0,0.7667,1.7981,129973.6234
89,Subsampling,5,0.8,1.7981,136158.2224
89,Subsampling,10,0.9,1.7981,113438.5532
89,Subsampling,20,0.7,1.7981,123758.9743
89,Repeated,0,0.8667,2.4671,199179.2001
89,Repeated,5,0.9333,2.4671,208656.8423
89,Repeated,10,1.0,2.4671,173839.8892
89,Repeated,20,0.9,2.4671,189655.5076
89,Std-CP,0,1.0,,
89,Std-CP,5,0.6333,7.9865,2.398665735174482e+17
89,Std-CP,10,0.9,4.9466,72190351405.2602
89,Std-CP,20,0.9333,5.3577,179812081286.9803
90,donor-HCP-randomized,0,0.8667,2.0866,134570.4667
90,donor-HCP-randomized,5,0.9333,2.0352,143543.2935
90,donor-HCP-randomized,10,0.9,1.998,135815.3212
90,donor-HCP-randomized,20,0.8276,1.8039,120649.182
90,donor-HCP-derandomized,0,1.0,2.7587,202952.9113
90,donor-HCP-derandomized,5,0.9667,2.6715,211797.3606
90,donor-HCP-derandomized,10,0.9,2.4511,180012.0407
90,donor-HCP-derandomized,20,0.8966,2.2958,168450.7363
90,sample-HCP-randomized,0,0.8333,2.0098,126425.966
90,sample-HCP-randomized,5,0.8667,1.8301,125803.35
90,sample-HCP-randomized,10,0.8667,1.8751,124458.3179
90,sample-HCP-randomized,20,0.8621,1.7992,121846.2441
90,sample-HCP-derandomized,0,1.0,2.7532,202320.5628
90,sample-HCP-derandomized,5,0.9667,2.2801,167868.3247
90,sample-HCP-derandomized,10,0.9,2.2684,160973.0153
90,sample-HCP-derandomized,20,0.8621,2.2466,163563.1112
90,HCP,0,0.8667,2.0866,134570.4667
90,HCP,5,0.9667,2.0866,148471.6874
90,HCP,10,0.9,2.0866,143159.2228
90,HCP,20,0.8621,2.0866,145510.3967
90,Pooling,0,0.8333,1.7821,109734.2608
90,Pooling,5,0.8,1.7821,121069.8846
90,Pooling,10,0.8667,1.7821,116737.8837
90,Pooling,20,0.8276,1.7821,118655.127
90,Subsampling,0,0.8333,1.7821,109734.2608
90,Subsampling,5,0.8,1.7821,121069.8846
90,Subsampling,10,0.8667,1.7821,116737.8837
90,Subsampling,20,0.8276,1.7821,118655.127
90,Repeated,0,0.9333,2.1906,143733.2284
90,Repeated,5,0.9667,2.1906,158580.9687
90,Repeated,10,0.9,2.1906,152906.7839
90,Repeated,20,0.8966,2.1906,155418.0467
90,Std-CP,0,1.0,,
90,Std-CP,5,0.8,7.9592,3624829501197.44
90,Std-CP,10,0.7667,4.9445,5908896.7226
90,Std-CP,20,0.8621,10.3417,4.3597351140115e+29
91,donor-HCP-randomized,0,0.8,1.8544,149568.5869
91,donor-HCP-randomized,5,0.9,1.8456,133451.0785
91,donor-HCP-randomized,10,0.9,1.8363,118038.4966
91,donor-HCP-randomized,20,0.7241,1.6841,128735.2477
91,donor-HCP-derandomized,0,0.9667,2.6697,247848.8544
91,donor-HCP-derandomized,5,0.9667,2.3719,185007.081
91,donor-HCP-derandomized,10,0.9333,2.2726,155519.6514
91,donor-HCP-derandomized,20,0.7586,2.1318,171423.7215
91,sample-HCP-randomized,0,0.8,1.7238,136132.5061
91,sample-HCP-randomized,5,0.8667,1.6376,113726.0198
91,sample-HCP-randomized,10,0.8333,1.571,95443.8174
91,sample-HCP-randomized,20,0.6552,1.5358,111419.0209
91,sample-HCP-derandomized,0,0.9333,2.5618,228981.6187
91,sample-HCP-derandomized,5,0.9667,2.0934,153528.6424
91,sample-HCP-derandomized,10,0.9333,2.0877,136123.2544
91,sample-HCP-derandomized,20,0.7586,2.0801,162653.4685
91,HCP,0,0.8,1.8544,149568.5869
91,HCP,5,0.9,1.8544,134253.1289
91,HCP,10,0.9,1.8544,119583.529
91,HCP,20,0.7241,1.8544,145326.4247
91,Pooling,0,0.7333,1.6502,129365.6434
91,Pooling,5,0.8667,1.6502,116118.9174
91,Pooling,10,0.9,1.6502,103430.8105
91,Pooling,20,0.6897,1.6502,125696.4903
91,Subsampling,0,0.6667,1.2564,94060.4311
91,Subsampling,5,0.7,1.2564,84428.8727
91,Subsampling,10,0.7,1.2564,75203.4804
91,Subsampling,20,0.5862,1.2564,91392.6276
91,Repeated,0,0.7667,1.8042,144464.5216
91,Repeated,5,0.8667,1.8042,129671.7074
91,Repeated,10,0.9,1.8042,115502.7113
91,Repeated,20,0.7241,1.8042,140367.1243
91,Std-CP,0,1.0,,
91,Std-CP,5,0.7333,10.7092,8.018687780711934e+44
91,Std-CP,10,0.7333,6.1865,8786716950953.579
91,Std-CP,20,0.7241,15.8451,5.834483460452972e+28
92,donor-HCP-randomized,0,0.8667,1.8946,125896.415
92,donor-HCP-randomized,5,0.9667,1.8946,137160.7476
92,donor-HCP-randomized,10,0.8667,1.8926,135186.1851
92,donor-HCP-randomized,20,0.7241,1.744,109043.7962
92,donor-HCP-derandomized,0,0.9667,2.6911,209714.9175
92,donor-HCP-derandomized,5,1.0,2.5249,201007.8769
92,donor-HCP-derandomized,10,0.9,2.3603,186709.0468
92,donor-HCP-derandomized,20,0.7586,2.2468,155440.0593
92,sample-HCP-randomized,0,0.8,1.7963,116344.6912
92,sample-HCP-randomized,5,0.7667,1.7857,122844.9828
92,sample-HCP-randomized,10,0.8,1.6714,117810.6607
92,sample-HCP-randomized,20,0.7241,1.6794,104310.6693
92,sample-HCP-derandomized,0,0.9333,2.6563,202135.939
92,sample-HCP-derandomized,5,1.0,2.2306,164953.8258
92,sample-HCP-derandomized,10,0.9,2.182,166273.31
92,sample-HCP-derandomized,20,0.7586,2.1693,146851.8363
92,HCP,0,0.8667,1.8946,125896.415
92,HCP,5,0.9667,1.8946,137160.7476
92,HCP,10,0.8667,1.8946,135387.4041
92,HCP,20,0.7241,1.8946,121204.6377
92,Pooling,0,0.7333,1.5282,96607.9656
92,Pooling,5,0.7,1.5282,105251.7722
92,Pooling,10,0.8,1.5282,103890.978
92,Pooling,20,0.6897,1.5282,93007.6799
92,Subsampling,0,0.9667,2.741,211654.2671
92,Subsampling,5,1.0,2.741,230591.6137
92,Subsampling,10,0.9667,2.741,227610.3079
92,Subsampling,20,0.8621,2.741,203766.5549
92,Repeated,0,0.8667,1.781,116410.1608
92,Repeated,5,0.9,1.781,126825.7296
92,Repeated,10,0.8333,1.781,125186.007
92,Repeated,20,0.7241,1.781,112071.9074
92,Std-CP,0,1.0,,
92,Std-CP,5,0.7667,5.7831,47519686243.928
92,Std-CP,10,0.9,6.8097,2956632072910.7065
92,Std-CP,20,0.8966,6.2245,1.6907265182769597e+17
93,donor-HCP-randomized,0,0.9,1.9602,140689.6016
93,donor-HCP-randomized,5,0.7667,1.9136,131519.6136
93,donor-HCP-randomized,10,0.9,1.9073,132243.9025
93,donor-HCP-randomized,20,0.931,1.8252,110394.094
93,donor-HCP-derandomized,0,0.9667,3.0992,280791.4134
93,donor-HCP-derandomized,5,0.9333,2.9234,246544.2603
93,donor-HCP-derandomized,10,1.0,2.7516,225073.7715
93,donor-HCP-derandomized,20,0.9655,2.4349,162652.6928
93,sample-HCP-randomized,0,0.8667,1.9482,139267.6206
93,sample-HCP-randomized,5,0.8333,1.9928,142824.6228
93,sample-HCP-randomized,10,0.9,1.8169,125738.9841
93,sample-HCP-randomized,20,0.931,1.8065,109077.7393
93,sample-HCP-derandomized,0,0.9333,3.1197,282968.8432
93,sample-HCP-derandomized,5,0.9333,2.4413,187785.6021
93,sample-HCP-derandomized,10,0.9667,2.4194,184094.9023
93,sample-HCP-derandomized,20,0.9655,2.3914,157847.5456
93,HCP,0,0.9,1.9602,140689.6016
93,HCP,5,0.7667,1.9602,135719.6817
93,HCP,10,0.9,1.9602,136986.865
93,HCP,20,0.931,1.9602,120990.0958
93,Pooling,0,0.9,1.7505,121839.9844
93,Pooling,5,0.7333,1.7505,117535.9352
93,Pooling,10,0.8667,1.7505,118633.341
93,Pooling,20,0.931,1.7505,104779.8217
93,Subsampling,0,0.8667,1.5544,105430.1207
93,Subsampling,5,0.7,1.5544,101705.7569
93,Subsampling,10,0.8,1.5544,102655.36
93,Subsampling,20,0.8966,1.5544,90667.6844
93,Repeated,0,0.9,2.0049,144904.1709
93,Repeated,5,0.8,2.0049,139785.3696
93,Repeated,10,0.9,2.0049,141090.5132
93,Repeated,20,0.931,2.0049,124614.5367
93,Std-CP,0,1.0,,
93,Std-CP,5,0.7333,10.4683,691182762245146.8
93,Std-CP,10,0.8,5.5749,15610012821.7191
93,Std-CP,20,0.8966,7.5221,5.8482945875866774e+23
94,donor-HCP-randomized,0,0.8333,1.608,98675.2729
94,donor-HCP-randomized,5,0.8333,1.5937,102718.0749
94,donor-HCP-randomized,10,0.7333,1.6106,109999.9161
94,donor-HCP-randomized,20,0.7241,1.4673,106107.5537
94,donor-HCP-derandomized,0,0.9,2.4837,172967.2209
94,donor-HCP-derandomized,5,0.9,2.1839,153269.1817
94,donor-HCP-derandomized,10,0.9,2.1207,155712.5854
94,donor-HCP-derandomized,20,0.8966,1.9884,152632.4677
94,sample-HCP-randomized,0,0.7667,1.4573,87109.3474
94,sample-HCP-randomized,5,0.7333,1.4771,93679.0782
94,sample-HCP-randomized,10,0.5667,1.4433,95963.1855
94,sample-HCP-randomized,20,0.6897,1.3765,97883.8441
94,sample-HCP-derandomized,0,0.9,2.3838,162963.0473
94,sample-HCP-derandomized,5,0.8667,1.937,131224.9006
94,sample-HCP-derandomized,10,0.9,1.9299,136845.7903
94,sample-HCP-derandomized,20,0.8966,1.91,144561.0284
94,HCP,0,0.8333,1.608,98675.2729
94,HCP,5,0.8333,1.608,103779.6783
94,HCP,10,0.7,1.608,109949.9718
94,HCP,20,0.7586,1.608,117231.9175
94,Pooling,0,0.7667,1.3555,80715.3755
94,Pooling,5,0.7333,1.3555,84890.7275
94,Pooling,10,0.5,1.3555,89937.9652
94,Pooling,20,0.7241,1.3555,95894.5231
94,Subsampling,0,0.8333,1.6477,101636.1713
94,Subsampling,5,0.8333,1.6477,106893.742
94,Subsampling,10,0.7333,1.6477,113249.1844
94,Subsampling,20,0.7586,1.6477,120749.6357
94,Repeated,0,0.8667,1.9053,121861.4947
94,Repeated,5,0.8333,1.9053,128165.3077
94,Repeated,10,0.8333,1.9053,135785.4659
94,Repeated,20,0.8621,1.9053,144778.4868
94,Std-CP,0,1.0,,
94,Std-CP,5,0.8667,9.704,103546256141499.6
94,Std-CP,10,0.8667,4.8928,368836505.6508
94,Std-CP,20,0.8621,11.2887,6.544238819145721e+38
95,donor-HCP-randomized,0,0.8333,1.7919,126718.2178
95,donor-HCP-randomized,5,0.8667,1.799,120058.8462
95,donor-HCP-randomized,10,0.7333,1.7829,124175.2931
95,donor-HCP-randomized,20,0.8966,1.705,137582.5667
95,donor-HCP-derandomized,0,0.9,2.7682,236740.2328
95,donor-HCP-derandomized,5,0.9,2.4414,185980.0779
95,donor-HCP-derandomized,10,0.8667,2.3317,179630.2165
95,donor-HCP-derandomized,20,0.931,2.1961,195494.8545
95,sample-HCP-randomized,0,0.8333,1.7898,129390.2944
95,sample-HCP-randomized,5,0.8667,1.7438,118661.6274
95,sample-HCP-randomized,10,0.7333,1.7141,118548.8379
95,sample-HCP-randomized,20,0.8966,1.7152,141872.4864
95,sample-HCP-derandomized,0,0.9,2.5685,211070.6497
95,sample-HCP-derandomized,5,0.8667,2.1925,160013.4224
95,sample-HCP-derandomized,10,0.8667,2.1855,164192.6762
95,sample-HCP-derandomized,20,0.931,2.1762,192952.9984
95,HCP,0,0.8333,1.7919,126718.2178
95,HCP,5,0.8667,1.7919,119379.1997
95,HCP,10,0.7333,1.7919,124781.7266
95,HCP,20,0.8966,1.7919,146544.7269
95,Pooling,0,0.8,1.6387,113490.5259
95,Pooling,5,0.8333,1.6387,106917.6034
95,Pooling,10,0.6667,1.6387,111756.1786
95,Pooling,20,0.8966,1.6387,131247.4119
95,Subsampling,0,0.8333,1.7688,124675.1587
95,Subsampling,5,0.8333,1.7688,117454.4665
95,Subsampling,10,0.7,1.7688,122769.8893
95,Subsampling,20,0.8966,1.7688,144182.0079
95,Repeated,0,0.8333,1.8869,135285.2388
95,Repeated,5,0.8667,1.8869,127450.0527
95,Repeated,10,0.7333,1.8869,133217.8275
95,Repeated,20,0.8966,1.8869,156452.1559
95,Std-CP,0,1.0,,
95,Std-CP,5,0.6,7.2331,4176519900185571.5
95,Std-CP,10,0.7667,5.7318,7267623355.6559
95,Std-CP,20,0.7586,6.6735,2741209022968662.0
96,donor-HCP-randomized,0,0.9,2.1022,143835.3058
96,donor-HCP-randomized,5,0.8667,2.0209,129443.2078
96,donor-HCP-randomized,10,0.8667,2.0101,132970.0525
96,donor-HCP-randomized,20,0.8621,1.9211,117219.634
96,donor-HCP-derandomized,0,0.9667,3.31,292717.263
96,donor-HCP-derandomized,5,0.8667,2.7653,206465.2626
96,donor-HCP-derandomized,10,0.9667,2.598,190914.8429
96,donor-HCP-derandomized,20,0.9655,2.3721,155384.6724
96,sample-HCP-randomized,0,0.8667,1.9406,133137.4013
96,sample-HCP-randomized,5,0.8,1.8579,119966.016
96,sample-HCP-randomized,10,0.8333,1.7999,114485.5613
96,sample-HCP-randomized,20,0.8621,1.815,109190.7498
96,sample-HCP-derandomized,0,0.9667,3.1687,271190.266
96,sample-HCP-derandomized,5,0.8667,2.3902,166515.9492
96,sample-HCP-derandomized,10,0.9,2.3103,160795.6202
96,sample-HCP-derandomized,20,0.9655,2.2959,148980.7411
96,HCP,0,0.9,2.1022,143835.3058
96,HCP,5,0.8667,2.1022,136774.8972
96,HCP,10,0.8667,2.1022,141172.6822
96,HCP,20,0.931,2.1022,131678.1047
96,Pooling,0,0.8,1.7888,116669.4653
96,Pooling,5,0.8333,1.7888,110942.5398
96,Pooling,10,0.8667,1.7888,114509.7253
96,Pooling,20,0.8621,1.7888,106808.3666
96,Subsampling,0,0.7333,1.4052,87275.5342
96,Subsampling,5,0.7667,1.4052,82991.4614
96,Subsampling,10,0.8,1.4052,85659.9233
96,Subsampling,20,0.6552,1.4052,79898.8598
96,Repeated,0,0.9333,2.3037,163122.2313
96,Repeated,5,0.8667,2.3037,155115.0901
96,Repeated,10,0.8667,2.3037,160102.5756
96,Repeated,20,0.9655,2.3037,149334.8669
96,Std-CP,0,1.0,,
96,Std-CP,5,0.7667,11.0535,1.086168068641697e+26
96,Std-CP,10,0.9,7.2424,4.075563998491404e+17
96,Std-CP,20,0.7931,4.9987,2477238.489
97,donor-HCP-randomized,0,0.8333,1.9762,130696.2391
97,donor-HCP-randomized,5,0.8333,1.9813,147103.4022
97,donor-HCP-randomized,10,0.9333,1.9731,131207.472
97,donor-HCP-randomized,20,0.7931,1.8099,123258.2884
97,donor-HCP-derandomized,0,1.0,3.9867,410990.1128
97,donor-HCP-derandomized,5,0.9667,3.2063,308173.0845
97,donor-HCP-derandomized,10,0.9667,2.8738,228314.7088
97,donor-HCP-derandomized,20,0.931,2.5867,204116.5004
97,sample-HCP-randomized,0,0.7333,1.8421,126945.4393
97,sample-HCP-randomized,5,0.7333,1.7113,122992.6358
97,sample-HCP-randomized,10,0.8,1.6968,108024.7096
97,sample-HCP-randomized,20,0.7586,1.6228,109896.8831
97,sample-HCP-derandomized,0,1.0,3.344,292952.4941
97,sample-HCP-derandomized,5,0.9333,2.5886,218158.1962
97,sample-HCP-derandomized,10,0.9667,2.5427,188480.2083
97,sample-HCP-derandomized,20,0.931,2.5232,196841.164
97,HCP,0,0.8333,1.9762,130696.2391
97,HCP,5,0.8333,1.9762,146502.1883
97,HCP,10,0.9333,1.9762,131467.5069
97,HCP,20,0.7931,1.9762,138087.0919
97,Pooling,0,0.7,1.5516,96700.2635
97,Pooling,5,0.7667,1.5516,108394.8575
97,Pooling,10,0.8,1.5516,97270.9135
97,Pooling,20,0.7586,1.5516,102168.649
97,Subsampling,0,0.8667,2.5637,187858.4201
97,Subsampling,5,0.9333,2.5637,210577.3649
97,Subsampling,10,0.9667,2.5637,188967.0148
97,Subsampling,20,0.931,2.5637,198481.7856
97,Repeated,0,0.8333,2.203,151177.6313
97,Repeated,5,0.8667,2.203,169460.5289
97,Repeated,10,0.9333,2.203,152069.7644
97,Repeated,20,0.8966,2.203,159726.7037
97,Std-CP,0,1.0,,
97,Std-CP,5,0.7333,8.5686,1.2114012730512911e+18
97,Std-CP,10,0.8667,4.5955,80466834.692
97,Std-CP,20,0.8621,16.3115,1.4620468906019376e+41
98,donor-HCP-randomized,0,0.8667,1.9424,120620.6352
98,donor-HCP-randomized,5,0.8,1.9398,127537.3886
98,donor-HCP-randomized,10,0.8333,1.8308,112146.5277
98,donor-HCP-randomized,20,0.8276,1.7398,114003.9113
98,donor-HCP-derandomized,0,0.9667,2.8118,203986.3802
98,donor-HCP-derandomized,5,0.9333,2.6437,196608.2203
98,donor-HCP-derandomized,10,0.9,2.5265,173179.7752
98,donor-HCP-derandomized,20,0.9655,2.238,157896.1236
98,sample-HCP-randomized,0,0.7667,1.7042,102849.4402
98,sample-HCP-randomized,5,0.7667,1.7307,109652.4566
98,sample-HCP-randomized,10,0.8333,1.6896,98701.3324
98,sample-HCP-randomized,20,0.8276,1.6454,107159.6823
98,sample-HCP-derandomized,0,0.9667,2.6751,188727.0196
98,sample-HCP-derandomized,5,0.9333,2.2581,156848.2573
98,sample-HCP-derandomized,10,0.9,2.2236,144570.5062
98,sample-HCP-derandomized,20,0.9655,2.2032,154411.0165
98,HCP,0,0.8667,1.9424,120620.6352
98,HCP,5,0.8,1.9424,127749.3455
98,HCP,10,0.8667,1.9424,120964.3239
98,HCP,20,0.8276,1.9424,130757.2494
98,Pooling,0,0.8667,1.6903,101233.7597
98,Pooling,5,0.7,1.6903,107216.7007
98,Pooling,10,0.8,1.6903,101522.2087
98,Pooling,20,0.8276,1.6903,109741.1561
98,Subsampling,0,0.9,2.1687,139650.2806
98,Subsampling,5,0.9,2.1687,147903.6478
98,Subsampling,10,0.9,2.1687,140048.1912
98,Subsampling,20,0.931,2.1687,151386.0919
98,Repeated,0,0.9,2.2426,146238.1855
98,Repeated,5,0.9333,2.2426,154880.8996
98,Repeated,10,0.9,2.2426,146654.8673
98,Repeated,20,0.9655,2.2426,158527.6256
98,Std-CP,0,1.0,,
98,Std-CP,5,0.7667,10.364,5.4777539249705555e+17
98,Std-CP,10,0.8333,4.1018,4591128.4679
98,Std-CP,20,0.6897,5.0972,52186621.47
99,donor-HCP-randomized,0,0.9333,1.8033,119230.515
99,donor-HCP-randomized,5,0.8333,1.6567,112901.4349
99,donor-HCP-randomized,10,0.8,1.6288,108423.5616
99,donor-HCP-randomized,20,0.9655,1.6135,104232.0072
99,donor-HCP-derandomized,0,1.0,3.0501,256061.7207
99,donor-HCP-derandomized,5,0.9,2.9046,249167.6985
99,donor-HCP-derandomized,10,0.9,2.5358,198840.1926
99,donor-HCP-derandomized,20,0.9655,2.1749,155130.6925
99,sample-HCP-randomized,0,0.9333,1.7245,116003.7981
99,sample-HCP-randomized,5,0.8667,1.6223,112599.8366
99,sample-HCP-randomized,10,0.8,1.5758,105560.6708
99,sample-HCP-randomized,20,0.9655,1.5784,102736.0388
99,sample-HCP-derandomized,0,1.0,3.0501,256061.7207
99,sample-HCP-derandomized,5,0.9,2.1693,162015.2041
