experiment,o_observed,coverage_donor_within,coverage_donor_no_within,coverage_stdcp,coverage_hcp,width_donor_within,width_donor_no_within,width_stdcp,width_hcp,infinite_donor_within,infinite_donor_no_within,infinite_stdcp,infinite_hcp
46,40,0.88,0.93,0.88,0.72,4.492318038227282,14.379793238895182,4.294539333993742,57.945543199321776,0,0,0,0
47,0,0.92,0.92,,0.92,42.68752921787638,42.68752921787638,,42.68752921787638,0,0,0,0
47,10,0.98,0.97,0.84,0.98,29.50903128598783,39.977170329428915,9.909452143071105,42.68752921787638,0,0,0,0
47,20,0.93,0.91,0.86,0.92,20.053947463698247,38.658175363714186,5.797561707188651,42.68752921787638,0,0,0,0
47,30,0.92,0.87,0.93,0.93,5.439293084276425,14.544713275969038,5.506424765889282,42.68752921787638,0,0,0,0
47,40,0.87,0.91,0.85,0.97,4.475861975723755,17.63164965324257,4.47661101313236,42.68752921787638,0,0,0,0
48,0,0.97,0.97,,0.97,31.42346324970395,31.42346324970395,,31.42346324970395,0,0,0,0
48,10,0.98,0.98,0.82,1.0,19.787738288213387,27.165246588320954,12.128898480744702,31.42346324970395,0,0,0,0
48,20,0.92,0.93,0.93,0.97,13.261835260279106,23.613356965631645,5.7653562186904335,31.42346324970395,0,0,0,0
48,30,0.92,0.91,0.97,0.95,5.532668145759269,13.386423818558374,5.272138039497674,31.42346324970395,0,0,0,0
48,40,0.93,0.89,0.9,1.0,4.4750537121235086,13.09447798337353,4.626808558301843,31.42346324970395,0,0,0,0
49,0,0.99,0.99,,0.99,49.059441690580286,49.059441690580286,,49.059441690580286,0,0,0,0
49,10,0.98,0.98,0.85,0.99,30.73905051136292,44.15451150401806,10.713745833825904,49.059441690580286,0,0,0,0
49,20,0.96,0.99,0.9,0.99,18.498221112582307,37.23867536329331,6.179077940421152,49.059441690580286,0,0,0,0
49,30,0.94,0.88,0.88,0.99,5.596164563355785,13.170880045419645,5.885698058666418,49.059441690580286,0,0,0,0
49,40,0.89,0.89,0.93,0.99,5.035614247390166,11.671039693624383,4.879966000344002,49.059441690580286,0,0,0,0
50,0,0.97,0.97,,0.97,69.77772663200656,69.77772663200656,,69.77772663200656,0,0,0,0
50,10,0.94,0.94,0.78,0.95,45.44122538214712,64.13478412795706,13.893271320160077,69.77772663200656,0,0,0,0
50,20,0.96,0.96,0.85,0.98,32.13846264344692,59.585953002043496,5.25009704984636,69.77772663200656,0,0,0,0
50,30,0.91,0.88,0.92,0.98,5.476552188126567,14.51216514122861,4.986116310040311,69.77772663200656,0,0,0,0
50,40,0.92,0.88,0.95,0.96,4.311930829663245,16.064724315581806,4.21744427111371,69.77772663200656,0,0,0,0
