summary,spearman_rho,p_value,subsample
resid_median,0.22393181981380555,0.15928884107478597,89
resid_q25,0.18653704069546423,0.24290102981860132,89
resid_q75,0.30737110499608583,0.05059673917389753,89
resid_sd,0.21301044740774794,0.1811712004509491,89
resid_mean,0.23362999851038477,0.1415262180311052,90
resid_median,0.27949976261582676,0.07676278482410501,90
resid_q25,0.13158642598910872,0.4121691038313114,90
resid_q75,0.2367753537633293,0.13609208095292577,90
resid_sd,0.21318518936624484,0.18080502223154718,90
resid_mean,0.2545116625507669,0.10830878568449004,91
resid_median,0.2695394709815022,0.0883393439151561,91
resid_q25,0.1075536754548555,0.5032865457798533,91
resid_q75,0.24315343524846697,0.12555039625719164,91
resid_sd,0.20890401138307027,0.18992918552367458,91
resid_mean,0.3018667333034328,0.05509479882840478,92
resid_median,0.21178725369826948,0.18374926635007643,92
resid_q25,0.3446785131351786,0.02732211191798531,92
resid_q75,0.2682289062927753,0.08995817051108392,92
resid_sd,0.18933291203141503,0.23578395183002354,92
resid_mean,0.23834803138980162,0.13343377884654672,93
resid_median,0.290159022084139,0.06572686657870956,93
resid_q25,0.3251074137835234,0.03807545432208855,93
resid_q75,0.216243173639941,0.17448217249815146,93
resid_sd,0.16853861897028127,0.29217686781404834,93
resid_mean,0.3899366803858815,0.011727285711263429,94
resid_median,0.32257365538531807,0.03969106882371932,94
resid_q25,0.2705005517532353,0.08716661431801569,94
resid_q75,0.422263942707812,0.00595724532798247,94
resid_sd,0.20270067185642954,0.20372084225528733,94
resid_mean,0.3130502186472358,0.046270603312046334,95
resid_median,0.2827324888480198,0.07327261298812536,95
resid_q25,0.24647353245990852,0.12031099510285768,95
resid_q75,0.2793250206573299,0.07695508815377863,95
resid_sd,0.215107350909711,0.1768118700036978,95
resid_mean,0.3831217440045015,0.013418554135444119,96
resid_median,0.2919938126483567,0.06396090550286708,96
resid_q25,0.30177936232418434,0.055168696207463834,96
resid_q75,0.30807007283007354,0.0500473503052231,96
resid_sd,0.29042113502188444,0.06547224826561154,96
resid_mean,0.2460366775636662,0.12099083365654291,97
resid_median,0.22489290058553862,0.15745954927503097,97
resid_q25,0.06876096066853882,0.6692516912559321,97
resid_q75,0.2953139098597982,0.060861217911506366,97
resid_sd,0.34869757818060787,0.025459891729937168,97
resid_mean,0.32502004280427493,0.038130256438788875,98
resid_median,0.3689676453662508,0.01760028449712015,98
resid_q25,0.3225877056784791,0.03968195816994839,98
resid_q75,0.2725974552551983,0.08464985572646672,98
resid_sd,0.24647353245990852,0.12031099510285768,98
resid_mean,0.27504384267415527,0.08178543204155282,99
resid_median,0.13096909789344305,0.4143849171629516,99
resid_q25,0.1335028562916484,0.40533350757374165,99
resid_q75,0.2670057125832968,0.0914896849745857,99
resid_sd,0.2952265388805498,0.0609412274030195,99
resid_mean,0.24289132231072158,0.1259711946051179,100
resid_median,0.24979362967135002,0.11523779240898568,100
resid_q25,0.11541706358721698,0.47239859014090546,100
resid_q75,0.37866582406283006,0.01463284725824364,100
resid_sd,0.21231147957376023,0.18264120274474654,100
resid_mean,0.18234323369153813,0.25384628188248254,101
resid_median,0.1496664874526137,0.3503185968560937,101
resid_q25,0.0869341243522187,0.5888795613165909,101
resid_q75,0.22987304640270093,0.1482249613580763,101
resid_sd,0.19003187986540268,0.2340270692106693,101
resid_mean,0.2928675224408413,0.06313331034368458,102
resid_median,0.24472611287493928,0.1230476784767575,102
resid_q25,0.2702384388154899,0.08748524567179984,102
resid_q75,0.2523273880695554,0.11147618464897661,102
resid_sd,0.2916443287313628,0.06429434391484841,102
resid_mean,0.32038938090410657,0.041128304851392086,103
resid_median,0.21082617292653644,0.18579312564749478,103
resid_q25,0.26918998706450836,0.08876880784697991,103
resid_q75,0.2090787533415672,0.18955050958038525,103
resid_sd,0.21082617292653644,0.18579312564749478,103
resid_mean,0.41335210282446905,0.007226988214670454,104
resid_median,0.4864816124554309,0.0012593869608721988,104
resid_q25,0.28395568255749826,0.07198501123307713,104
resid_q75,0.3256316396590142,0.03774799139646321,104
resid_sd,0.3219620585305788,0.04008930345900421,104
resid_mean,0.3243210749702873,0.03857099704070669,105
resid_median,0.4109930863847606,0.0075998029947232865,105
resid_q25,0.2586180985754446,0.10253993446934041,105
resid_q75,0.3191661871946281,0.04195148023007527,105
resid_sd,0.2524147590488039,0.11134815523988204,105
resid_mean,0.34808598132586865,0.025736270134193672,106
resid_median,0.4099446346337791,0.00777074242015273,106
resid_q25,0.3040510077846443,0.05327298736043014,106
resid_q75,0.3009056525316997,0.05591204419237519,106
resid_sd,0.17771257179136968,0.26630933223432884,106
resid_mean,0.29260540950309594,0.06338069099774675,107
resid_median,0.3456395939069118,0.026866834225868604,107
resid_q25,0.31803036446439803,0.04272780449764181,107
resid_q75,0.32685483336849264,0.03699285667053306,107
