alpha,experiment,o,method,coverage,width,n_infinite,n_total,proportion_infinite
0.2,11,10,sub,0.55,17.46947418131488,0,1,0.0
0.2,11,15,dhcp_with,0.51,16.807651504556283,0,1,0.0
0.2,11,15,dhcp_without,0.51,16.807651504556283,0,1,0.0
0.2,11,15,hcp,0.58,19.162027726473426,0,1,0.0
0.2,11,15,pool,0.47,15.154755914962266,0,1,0.0
0.2,11,15,rep,0.54,16.793481104375886,0,1,0.0
0.2,11,15,stdcp,0.89,6.538381843497153,0,1,0.0
0.2,11,15,sub,0.55,17.46947418131488,0,1,0.0
0.2,11,20,dhcp_with,0.5,15.204613880483873,0,1,0.0
0.2,11,20,dhcp_without,0.5,15.204613880483873,0,1,0.0
0.2,11,20,hcp,0.58,19.162027726473426,0,1,0.0
0.2,11,20,pool,0.47,15.154755914962266,0,1,0.0
0.2,11,20,rep,0.54,16.793481104375886,0,1,0.0
0.2,11,20,stdcp,0.84,4.356409069886861,0,1,0.0
0.2,11,20,sub,0.55,17.46947418131488,0,1,0.0
0.2,11,25,dhcp_with,0.87,15.747843347956042,0,1,0.0
0.2,11,25,dhcp_without,0.87,15.747843347956042,0,1,0.0
0.2,11,25,hcp,0.58,19.162027726473426,0,1,0.0
0.2,11,25,pool,0.47,15.154755914962266,0,1,0.0
0.2,11,25,rep,0.54,16.793481104375886,0,1,0.0
0.2,11,25,stdcp,0.79,4.382564662058568,0,1,0.0
0.2,11,25,sub,0.55,17.46947418131488,0,1,0.0
0.2,11,30,dhcp_with,0.8,14.837973797891934,0,1,0.0
0.2,11,30,dhcp_without,0.8,14.837973797891934,0,1,0.0
0.2,11,30,hcp,0.58,19.162027726473426,0,1,0.0
0.2,11,30,pool,0.47,15.154755914962266,0,1,0.0
0.2,11,30,rep,0.54,16.793481104375886,0,1,0.0
0.2,11,30,stdcp,0.79,3.6202583365829186,0,1,0.0
0.2,11,30,sub,0.55,17.46947418131488,0,1,0.0
0.2,11,35,dhcp_with,0.84,15.426151859937296,0,1,0.0
0.2,11,35,dhcp_without,0.84,15.426151859937296,0,1,0.0
0.2,11,35,hcp,0.58,19.162027726473426,0,1,0.0
0.2,11,35,pool,0.47,15.154755914962266,0,1,0.0
0.2,11,35,rep,0.54,16.793481104375886,0,1,0.0
0.2,11,35,stdcp,0.82,3.904964455314296,0,1,0.0
0.2,11,35,sub,0.55,17.46947418131488,0,1,0.0
0.2,12,0,dhcp_with,0.85,27.073702272034694,0,1,0.0
0.2,12,0,dhcp_without,0.85,27.073702272034694,0,1,0.0
0.2,12,0,hcp,0.85,27.073702272034694,0,1,0.0
0.2,12,0,pool,0.84,23.765666358563664,0,1,0.0
0.2,12,0,rep,0.85,26.021449182318946,0,1,0.0
0.2,12,0,stdcp,1.0,inf,1,1,1.0
0.2,12,0,sub,0.85,24.543284659022362,0,1,0.0
0.2,12,5,dhcp_with,0.85,26.529322477445653,0,1,0.0
0.2,12,5,dhcp_without,0.85,26.529322477445653,0,1,0.0
0.2,12,5,hcp,0.85,27.073702272034694,0,1,0.0
0.2,12,5,pool,0.84,23.765666358563664,0,1,0.0
0.2,12,5,rep,0.85,26.021449182318946,0,1,0.0
0.2,12,5,stdcp,0.72,4.628402369107412,0,1,0.0
0.2,12,5,sub,0.85,24.543284659022362,0,1,0.0
0.2,12,10,dhcp_with,0.85,25.86264441908186,0,1,0.0
0.2,12,10,dhcp_without,0.85,25.86264441908186,0,1,0.0
0.2,12,10,hcp,0.85,27.073702272034694,0,1,0.0
0.2,12,10,pool,0.84,23.765666358563664,0,1,0.0
0.2,12,10,rep,0.85,26.021449182318946,0,1,0.0
0.2,12,10,stdcp,0.84,10.157820707333482,0,1,0.0
0.2,12,10,sub,0.85,24.543284659022362,0,1,0.0
0.2,12,15,dhcp_with,0.85,24.81589259663517,0,1,0.0
0.2,12,15,dhcp_without,0.85,24.81589259663517,0,1,0.0
0.2,12,15,hcp,0.85,27.073702272034694,0,1,0.0
0.2,12,15,pool,0.84,23.765666358563664,0,1,0.0
0.2,12,15,rep,0.85,26.021449182318946,0,1,0.0
0.2,12,15,stdcp,0.86,6.4437530253675295,0,1,0.0
0.2,12,15,sub,0.85,24.543284659022362,0,1,0.0
0.2,12,20,dhcp_with,0.84,23.56865973452851,0,1,0.0
0.2,12,20,dhcp_without,0.84,23.56865973452851,0,1,0.0
0.2,12,20,hcp,0.85,27.073702272034694,0,1,0.0
0.2,12,20,pool,0.84,23.765666358563664,0,1,0.0
0.2,12,20,rep,0.85,26.021449182318946,0,1,0.0
0.2,12,20,stdcp,0.78,4.05398951972061,0,1,0.0
0.2,12,20,sub,0.85,24.543284659022362,0,1,0.0
0.2,12,25,dhcp_with,0.89,14.35460213567221,0,1,0.0
0.2,12,25,dhcp_without,0.89,14.35460213567221,0,1,0.0
0.2,12,25,hcp,0.85,27.073702272034694,0,1,0.0
0.2,12,25,pool,0.84,23.765666358563664,0,1,0.0
0.2,12,25,rep,0.85,26.021449182318946,0,1,0.0
0.2,12,25,stdcp,0.81,4.2649127965624185,0,1,0.0
0.2,12,25,sub,0.85,24.543284659022362,0,1,0.0
0.2,12,30,dhcp_with,0.85,13.323937458821042,0,1,0.0
0.2,12,30,dhcp_without,0.85,13.323937458821042,0,1,0.0
0.2,12,30,hcp,0.85,27.073702272034694,0,1,0.0
0.2,12,30,pool,0.84,23.765666358563664,0,1,0.0
0.2,12,30,rep,0.85,26.021449182318946,0,1,0.0
0.2,12,30,stdcp,0.77,3.4960466023173833,0,1,0.0
0.2,12,30,sub,0.85,24.543284659022362,0,1,0.0
0.2,12,35,dhcp_with,0.87,13.79932331530294,0,1,0.0
0.2,12,35,dhcp_without,0.87,13.79932331530294,0,1,0.0
0.2,12,35,hcp,0.85,27.073702272034694,0,1,0.0
0.2,12,35,pool,0.84,23.765666358563664,0,1,0.0
0.2,12,35,rep,0.85,26.021449182318946,0,1,0.0
0.2,12,35,stdcp,0.87,3.6042664493503853,0,1,0.0
0.2,12,35,sub,0.85,24.543284659022362,0,1,0.0
0.2,13,0,dhcp_with,0.86,24.157283966546853,0,1,0.0
0.2,13,0,dhcp_without,0.86,24.157283966546853,0,1,0.0
0.2,13,0,hcp,0.86,24.157283966546853,0,1,0.0
0.2,13,0,pool,0.68,17.83235339879809,0,1,0.0
0.2,13,0,rep,0.69,18.632628742215157,0,1,0.0
0.2,13,0,stdcp,1.0,inf,1,1,1.0
0.2,13,0,sub,0.86,23.688274770012423,0,1,0.0
0.2,13,5,dhcp_with,0.85,23.005992445969085,0,1,0.0
0.2,13,5,dhcp_without,0.85,23.005992445969085,0,1,0.0
0.2,13,5,hcp,0.86,24.157283966546853,0,1,0.0
0.2,13,5,pool,0.68,17.83235339879809,0,1,0.0
0.2,13,5,rep,0.69,18.632628742215157,0,1,0.0
0.2,13,5,stdcp,0.82,5.042867865840607,0,1,0.0
0.2,13,5,sub,0.86,23.688274770012423,0,1,0.0
0.2,13,10,dhcp_with,0.84,22.537867840328314,0,1,0.0
0.2,13,10,dhcp_without,0.84,22.537867840328314,0,1,0.0
0.2,13,10,hcp,0.86,24.157283966546853,0,1,0.0
0.2,13,10,pool,0.68,17.83235339879809,0,1,0.0
0.2,13,10,rep,0.69,18.632628742215157,0,1,0.0
0.2,13,10,stdcp,0.84,14.146218973869264,0,1,0.0
0.2,13,10,sub,0.86,23.688274770012423,0,1,0.0
0.2,13,15,dhcp_with,0.84,19.623249737440183,0,1,0.0
0.2,13,15,dhcp_without,0.84,19.623249737440183,0,1,0.0
0.2,13,15,hcp,0.86,24.157283966546853,0,1,0.0
0.2,13,15,pool,0.68,17.83235339879809,0,1,0.0
0.2,13,15,rep,0.69,18.632628742215157,0,1,0.0
0.2,13,15,stdcp,0.86,7.169104815421756,0,1,0.0
0.2,13,15,sub,0.86,23.688274770012423,0,1,0.0
0.2,13,20,dhcp_with,0.75,17.83235339879809,0,1,0.0
0.2,13,20,dhcp_without,0.75,17.83235339879809,0,1,0.0
0.2,13,20,hcp,0.86,24.157283966546853,0,1,0.0
0.2,13,20,pool,0.68,17.83235339879809,0,1,0.0
0.2,13,20,rep,0.69,18.632628742215157,0,1,0.0
0.2,13,20,stdcp,0.86,4.649246152359433,0,1,0.0
0.2,13,20,sub,0.86,23.688274770012423,0,1,0.0
0.2,13,25,dhcp_with,0.82,14.752354188236243,0,1,0.0
0.2,13,25,dhcp_without,0.82,14.752354188236243,0,1,0.0
0.2,13,25,hcp,0.86,24.157283966546853,0,1,0.0
0.2,13,25,pool,0.68,17.83235339879809,0,1,0.0
0.2,13,25,rep,0.69,18.632628742215157,0,1,0.0
0.2,13,25,stdcp,0.85,4.717114171816627,0,1,0.0
0.2,13,25,sub,0.86,23.688274770012423,0,1,0.0
0.2,13,30,dhcp_with,0.78,14.0981221585103,0,1,0.0
0.2,13,30,dhcp_without,0.78,14.0981221585103,0,1,0.0
0.2,13,30,hcp,0.86,24.157283966546853,0,1,0.0
0.2,13,30,pool,0.68,17.83235339879809,0,1,0.0
0.2,13,30,rep,0.69,18.632628742215157,0,1,0.0
0.2,13,30,stdcp,0.83,4.044214099061296,0,1,0.0
0.2,13,30,sub,0.86,23.688274770012423,0,1,0.0
0.2,13,35,dhcp_with,0.84,14.504906473998085,0,1,0.0
0.2,13,35,dhcp_without,0.84,14.504906473998085,0,1,0.0
0.2,13,35,hcp,0.86,24.157283966546853,0,1,0.0
0.2,13,35,pool,0.68,17.83235339879809,0,1,0.0
0.2,13,35,rep,0.69,18.632628742215157,0,1,0.0
0.2,13,35,stdcp,0.86,3.958982394107739,0,1,0.0
0.2,13,35,sub,0.86,23.688274770012423,0,1,0.0
0.2,14,0,dhcp_with,0.8,17.867539882448824,0,1,0.0
0.2,14,0,dhcp_without,0.8,17.867539882448824,0,1,0.0
0.2,14,0,hcp,0.8,17.867539882448824,0,1,0.0
0.2,14,0,pool,0.75,16.067324508084415,0,1,0.0
0.2,14,0,rep,0.76,16.80519337731824,0,1,0.0
0.2,14,0,stdcp,1.0,inf,1,1,1.0
0.2,14,0,sub,0.81,18.477904354543146,0,1,0.0
0.2,14,5,dhcp_with,0.8,17.35169251213408,0,1,0.0
0.2,14,5,dhcp_without,0.8,17.35169251213408,0,1,0.0
0.2,14,5,hcp,0.8,17.867539882448824,0,1,0.0
0.2,14,5,pool,0.75,16.067324508084415,0,1,0.0
0.2,14,5,rep,0.76,16.80519337731824,0,1,0.0
0.2,14,5,stdcp,0.74,4.144253000100147,0,1,0.0
0.2,14,5,sub,0.81,18.477904354543146,0,1,0.0
0.2,14,10,dhcp_with,0.79,16.87953905665352,0,1,0.0
0.2,14,10,dhcp_without,0.79,16.87953905665352,0,1,0.0
0.2,14,10,hcp,0.8,17.867539882448824,0,1,0.0
0.2,14,10,pool,0.75,16.067324508084415,0,1,0.0
0.2,14,10,rep,0.76,16.80519337731824,0,1,0.0
0.2,14,10,stdcp,0.86,12.624203389358195,0,1,0.0
0.2,14,10,sub,0.81,18.477904354543146,0,1,0.0
0.2,14,15,dhcp_with,0.79,16.57589735570616,0,1,0.0
0.2,14,15,dhcp_without,0.79,16.57589735570616,0,1,0.0
0.2,14,15,hcp,0.8,17.867539882448824,0,1,0.0
0.2,14,15,pool,0.75,16.067324508084415,0,1,0.0
0.2,14,15,rep,0.76,16.80519337731824,0,1,0.0
0.2,14,15,stdcp,0.88,6.805950338304223,0,1,0.0
0.2,14,15,sub,0.81,18.477904354543146,0,1,0.0
0.2,14,20,dhcp_with,0.78,16.304202799524063,0,1,0.0
0.2,14,20,dhcp_without,0.78,16.304202799524063,0,1,0.0
0.2,14,20,hcp,0.8,17.867539882448824,0,1,0.0
0.2,14,20,pool,0.75,16.067324508084415,0,1,0.0
0.2,14,20,rep,0.76,16.80519337731824,0,1,0.0
0.2,14,20,stdcp,0.84,3.8452882712171474,0,1,0.0
0.2,14,20,sub,0.81,18.477904354543146,0,1,0.0
0.2,14,25,dhcp_with,0.83,12.230474285279005,0,1,0.0
0.2,14,25,dhcp_without,0.83,12.230474285279005,0,1,0.0
0.2,14,25,hcp,0.8,17.867539882448824,0,1,0.0
0.2,14,25,pool,0.75,16.067324508084415,0,1,0.0
0.2,14,25,rep,0.76,16.80519337731824,0,1,0.0
0.2,14,25,stdcp,0.83,4.265141512248629,0,1,0.0
0.2,14,25,sub,0.81,18.477904354543146,0,1,0.0
0.2,14,30,dhcp_with,0.79,11.41368105658648,0,1,0.0
0.2,14,30,dhcp_without,0.79,11.41368105658648,0,1,0.0
0.2,14,30,hcp,0.8,17.867539882448824,0,1,0.0
0.2,14,30,pool,0.75,16.067324508084415,0,1,0.0
0.2,14,30,rep,0.76,16.80519337731824,0,1,0.0
0.2,14,30,stdcp,0.75,3.452254186887595,0,1,0.0
0.2,14,30,sub,0.81,18.477904354543146,0,1,0.0
0.2,14,35,dhcp_with,0.78,11.66525078082978,0,1,0.0
0.2,14,35,dhcp_without,0.78,11.66525078082978,0,1,0.0
0.2,14,35,hcp,0.8,17.867539882448824,0,1,0.0
0.2,14,35,pool,0.75,16.067324508084415,0,1,0.0
0.2,14,35,rep,0.76,16.80519337731824,0,1,0.0
0.2,14,35,stdcp,0.81,3.5901383362733164,0,1,0.0
0.2,14,35,sub,0.81,18.477904354543146,0,1,0.0
0.2,15,0,dhcp_with,0.98,83.5157352192463,0,1,0.0
0.2,15,0,dhcp_without,0.98,83.5157352192463,0,1,0.0
0.2,15,0,hcp,0.98,83.5157352192463,0,1,0.0
0.2,15,0,pool,0.94,70.93347314442725,0,1,0.0
0.2,15,0,rep,0.97,81.21602332926246,0,1,0.0
0.2,15,0,stdcp,1.0,inf,1,1,1.0
0.2,15,0,sub,0.94,74.08489207165421,0,1,0.0
0.2,15,5,dhcp_with,0.98,83.42359807992604,0,1,0.0
0.2,15,5,dhcp_without,0.98,83.42359807992604,0,1,0.0
0.2,15,5,hcp,0.98,83.5157352192463,0,1,0.0
0.2,15,5,pool,0.94,70.93347314442725,0,1,0.0
0.2,15,5,rep,0.97,81.21602332926246,0,1,0.0
0.2,15,5,stdcp,0.77,4.956276554673454,0,1,0.0
0.2,15,5,sub,0.94,74.08489207165421,0,1,0.0
0.2,15,10,dhcp_with,0.98,82.81267317779711,0,1,0.0
0.2,15,10,dhcp_without,0.98,82.81267317779711,0,1,0.0
0.2,15,10,hcp,0.98,83.5157352192463,0,1,0.0
0.2,15,10,pool,0.94,70.93347314442725,0,1,0.0
0.2,15,10,rep,0.97,81.21602332926246,0,1,0.0
0.2,15,10,stdcp,0.83,11.298410506279101,0,1,0.0
0.2,15,10,sub,0.94,74.08489207165421,0,1,0.0
0.2,15,15,dhcp_with,0.97,81.78651343413898,0,1,0.0
0.2,15,15,dhcp_without,0.97,81.78651343413898,0,1,0.0
0.2,15,15,hcp,0.98,83.5157352192463,0,1,0.0
0.2,15,15,pool,0.94,70.93347314442725,0,1,0.0
0.2,15,15,rep,0.97,81.21602332926246,0,1,0.0
0.2,15,15,stdcp,0.94,6.521806287498153,0,1,0.0
0.2,15,15,sub,0.94,74.08489207165421,0,1,0.0
0.2,15,20,dhcp_with,0.92,38.419204737429055,0,1,0.0
0.2,15,20,dhcp_without,0.92,38.419204737429055,0,1,0.0
0.2,15,20,hcp,0.98,83.5157352192463,0,1,0.0
0.2,15,20,pool,0.94,70.93347314442725,0,1,0.0
0.2,15,20,rep,0.97,81.21602332926246,0,1,0.0
0.2,15,20,stdcp,0.84,4.2112168843453315,0,1,0.0
0.2,15,20,sub,0.94,74.08489207165421,0,1,0.0
0.2,15,25,dhcp_with,0.92,16.29237255430357,0,1,0.0
0.2,15,25,dhcp_without,0.92,16.29237255430357,0,1,0.0
0.2,15,25,hcp,0.98,83.5157352192463,0,1,0.0
0.2,15,25,pool,0.94,70.93347314442725,0,1,0.0
0.2,15,25,rep,0.97,81.21602332926246,0,1,0.0
0.2,15,25,stdcp,0.86,4.492243217087145,0,1,0.0
0.2,15,25,sub,0.94,74.08489207165421,0,1,0.0
0.2,15,30,dhcp_with,0.84,16.130726688575216,0,1,0.0
0.2,15,30,dhcp_without,0.84,16.130726688575216,0,1,0.0
0.2,15,30,hcp,0.98,83.5157352192463,0,1,0.0
0.2,15,30,pool,0.94,70.93347314442725,0,1,0.0
0.2,15,30,rep,0.97,81.21602332926246,0,1,0.0
0.2,15,30,stdcp,0.86,3.991999311119045,0,1,0.0
0.2,15,30,sub,0.94,74.08489207165421,0,1,0.0
0.2,15,35,dhcp_with,0.91,16.777934910280113,0,1,0.0
0.2,15,35,dhcp_without,0.91,16.777934910280113,0,1,0.0
0.2,15,35,hcp,0.98,83.5157352192463,0,1,0.0
0.2,15,35,pool,0.94,70.93347314442725,0,1,0.0
0.2,15,35,rep,0.97,81.21602332926246,0,1,0.0
0.2,15,35,stdcp,0.83,3.875087214271672,0,1,0.0
0.2,15,35,sub,0.94,74.08489207165421,0,1,0.0
0.2,16,0,dhcp_with,0.94,44.68032991995186,0,1,0.0
0.2,16,0,dhcp_without,0.94,44.68032991995186,0,1,0.0
0.2,16,0,hcp,0.94,44.68032991995186,0,1,0.0
0.2,16,0,pool,0.84,37.829776706957894,0,1,0.0
0.2,16,0,rep,0.91,42.18226133118427,0,1,0.0
0.2,16,0,stdcp,1.0,inf,1,1,1.0
0.2,16,0,sub,0.84,37.829776706957894,0,1,0.0
0.2,16,5,dhcp_with,0.94,44.092712711751034,0,1,0.0
0.2,16,5,dhcp_without,0.94,44.092712711751034,0,1,0.0
0.2,16,5,hcp,0.94,44.68032991995186,0,1,0.0
0.2,16,5,pool,0.84,37.829776706957894,0,1,0.0
0.2,16,5,rep,0.91,42.18226133118427,0,1,0.0
0.2,16,5,stdcp,0.78,4.9017475334836025,0,1,0.0
0.2,16,5,sub,0.84,37.829776706957894,0,1,0.0
0.2,16,10,dhcp_with,0.91,40.91055180965275,0,1,0.0
0.2,16,10,dhcp_without,0.91,40.91055180965275,0,1,0.0
0.2,16,10,hcp,0.94,44.68032991995186,0,1,0.0
0.2,16,10,pool,0.84,37.829776706957894,0,1,0.0
0.2,16,10,rep,0.91,42.18226133118427,0,1,0.0
0.2,16,10,stdcp,0.85,10.407434090957867,0,1,0.0
0.2,16,10,sub,0.84,37.829776706957894,0,1,0.0
0.2,16,15,dhcp_with,0.9,38.836264529098315,0,1,0.0
0.2,16,15,dhcp_without,0.9,38.836264529098315,0,1,0.0
0.2,16,15,hcp,0.94,44.68032991995186,0,1,0.0
0.2,16,15,pool,0.84,37.829776706957894,0,1,0.0
0.2,16,15,rep,0.91,42.18226133118427,0,1,0.0
0.2,16,15,stdcp,0.86,6.415524209242192,0,1,0.0
0.2,16,15,sub,0.84,37.829776706957894,0,1,0.0
0.2,16,20,dhcp_with,0.89,36.558516944549325,0,1,0.0
0.2,16,20,dhcp_without,0.89,36.558516944549325,0,1,0.0
0.2,16,20,hcp,0.94,44.68032991995186,0,1,0.0
0.2,16,20,pool,0.84,37.829776706957894,0,1,0.0
0.2,16,20,rep,0.91,42.18226133118427,0,1,0.0
0.2,16,20,stdcp,0.86,4.585551153052625,0,1,0.0
0.2,16,20,sub,0.84,37.829776706957894,0,1,0.0
0.2,16,25,dhcp_with,0.87,12.159839823442322,0,1,0.0
0.2,16,25,dhcp_without,0.87,12.159839823442322,0,1,0.0
0.2,16,25,hcp,0.94,44.68032991995186,0,1,0.0
0.2,16,25,pool,0.84,37.829776706957894,0,1,0.0
0.2,16,25,rep,0.91,42.18226133118427,0,1,0.0
0.2,16,25,stdcp,0.89,4.635951780473852,0,1,0.0
0.2,16,25,sub,0.84,37.829776706957894,0,1,0.0
0.2,16,30,dhcp_with,0.85,11.830917179101704,0,1,0.0
0.2,16,30,dhcp_without,0.85,11.830917179101704,0,1,0.0
0.2,16,30,hcp,0.94,44.68032991995186,0,1,0.0
0.2,16,30,pool,0.84,37.829776706957894,0,1,0.0
0.2,16,30,rep,0.91,42.18226133118427,0,1,0.0
0.2,16,30,stdcp,0.87,3.68111320198979,0,1,0.0
0.2,16,30,sub,0.84,37.829776706957894,0,1,0.0
0.2,16,35,dhcp_with,0.9,11.830917179101704,0,1,0.0
0.2,16,35,dhcp_without,0.9,11.830917179101704,0,1,0.0
0.2,16,35,hcp,0.94,44.68032991995186,0,1,0.0
0.2,16,35,pool,0.84,37.829776706957894,0,1,0.0
0.2,16,35,rep,0.91,42.18226133118427,0,1,0.0
0.2,16,35,stdcp,0.85,4.049114952744937,0,1,0.0
0.2,16,35,sub,0.84,37.829776706957894,0,1,0.0
0.2,17,0,dhcp_with,0.87,28.69100839943087,0,1,0.0
0.2,17,0,dhcp_without,0.87,28.69100839943087,0,1,0.0
0.2,17,0,hcp,0.87,28.69100839943087,0,1,0.0
0.2,17,0,pool,0.84,26.23923181349006,0,1,0.0
0.2,17,0,rep,0.87,27.664884079224734,0,1,0.0
0.2,17,0,stdcp,1.0,inf,1,1,1.0
0.2,17,0,sub,0.87,27.660935596748487,0,1,0.0
0.2,17,5,dhcp_with,0.88,28.596059868845394,0,1,0.0
0.2,17,5,dhcp_without,0.88,28.596059868845394,0,1,0.0
0.2,17,5,hcp,0.87,28.69100839943087,0,1,0.0
0.2,17,5,pool,0.84,26.23923181349006,0,1,0.0
0.2,17,5,rep,0.87,27.664884079224734,0,1,0.0
0.2,17,5,stdcp,0.69,5.814794305265842,0,1,0.0
0.2,17,5,sub,0.87,27.660935596748487,0,1,0.0
0.2,17,10,dhcp_with,0.87,27.54919767045199,0,1,0.0
0.2,17,10,dhcp_without,0.87,27.54919767045199,0,1,0.0
0.2,17,10,hcp,0.87,28.69100839943087,0,1,0.0
0.2,17,10,pool,0.84,26.23923181349006,0,1,0.0
0.2,17,10,rep,0.87,27.664884079224734,0,1,0.0
0.2,17,10,stdcp,0.8,13.92962078899184,0,1,0.0
0.2,17,10,sub,0.87,27.660935596748487,0,1,0.0
0.2,17,15,dhcp_with,0.87,27.29202224286019,0,1,0.0
0.2,17,15,dhcp_without,0.87,27.29202224286019,0,1,0.0
0.2,17,15,hcp,0.87,28.69100839943087,0,1,0.0
0.2,17,15,pool,0.84,26.23923181349006,0,1,0.0
0.2,17,15,rep,0.87,27.664884079224734,0,1,0.0
0.2,17,15,stdcp,0.9,7.126001801772656,0,1,0.0
0.2,17,15,sub,0.87,27.660935596748487,0,1,0.0
0.2,17,20,dhcp_with,0.85,25.474603040306683,0,1,0.0
0.2,17,20,dhcp_without,0.85,25.474603040306683,0,1,0.0
0.2,17,20,hcp,0.87,28.69100839943087,0,1,0.0
0.2,17,20,pool,0.84,26.23923181349006,0,1,0.0
0.2,17,20,rep,0.87,27.664884079224734,0,1,0.0
0.2,17,20,stdcp,0.82,4.3981367000610145,0,1,0.0
0.2,17,20,sub,0.87,27.660935596748487,0,1,0.0
0.2,17,25,dhcp_with,0.85,11.3494798882836,0,1,0.0
0.2,17,25,dhcp_without,0.85,11.3494798882836,0,1,0.0
0.2,17,25,hcp,0.87,28.69100839943087,0,1,0.0
0.2,17,25,pool,0.84,26.23923181349006,0,1,0.0
0.2,17,25,rep,0.87,27.664884079224734,0,1,0.0
0.2,17,25,stdcp,0.87,4.3796839315914315,0,1,0.0
0.2,17,25,sub,0.87,27.660935596748487,0,1,0.0
0.2,17,30,dhcp_with,0.86,10.989445268703369,0,1,0.0
0.2,17,30,dhcp_without,0.86,10.989445268703369,0,1,0.0
0.2,17,30,hcp,0.87,28.69100839943087,0,1,0.0
0.2,17,30,pool,0.84,26.23923181349006,0,1,0.0
0.2,17,30,rep,0.87,27.664884079224734,0,1,0.0
0.2,17,30,stdcp,0.8,3.914541761951753,0,1,0.0
0.2,17,30,sub,0.87,27.660935596748487,0,1,0.0
0.2,17,35,dhcp_with,0.89,11.578769032339265,0,1,0.0
0.2,17,35,dhcp_without,0.89,11.578769032339265,0,1,0.0
0.2,17,35,hcp,0.87,28.69100839943087,0,1,0.0
0.2,17,35,pool,0.84,26.23923181349006,0,1,0.0
0.2,17,35,rep,0.87,27.664884079224734,0,1,0.0
0.2,17,35,stdcp,0.84,3.8385882243255525,0,1,0.0
0.2,17,35,sub,0.87,27.660935596748487,0,1,0.0
0.2,18,0,dhcp_with,0.97,35.279643391349744,0,1,0.0
0.2,18,0,dhcp_without,0.97,35.279643391349744,0,1,0.0
0.2,18,0,hcp,0.97,35.279643391349744,0,1,0.0
0.2,18,0,pool,0.91,31.25467973996693,0,1,0.0
0.2,18,0,rep,0.94,34.14729086953113,0,1,0.0
0.2,18,0,stdcp,1.0,inf,1,1,1.0
0.2,18,0,sub,0.94,33.282249850292075,0,1,0.0
0.2,18,5,dhcp_with,0.95,34.53432229554298,0,1,0.0
0.2,18,5,dhcp_without,0.95,34.53432229554298,0,1,0.0
0.2,18,5,hcp,0.97,35.279643391349744,0,1,0.0
0.2,18,5,pool,0.91,31.25467973996693,0,1,0.0
0.2,18,5,rep,0.94,34.14729086953113,0,1,0.0
0.2,18,5,stdcp,0.79,5.1972911296760085,0,1,0.0
0.2,18,5,sub,0.94,33.282249850292075,0,1,0.0
0.2,18,10,dhcp_with,0.95,33.71724447973259,0,1,0.0
0.2,18,10,dhcp_without,0.95,33.71724447973259,0,1,0.0
0.2,18,10,hcp,0.97,35.279643391349744,0,1,0.0
0.2,18,10,pool,0.91,31.25467973996693,0,1,0.0
0.2,18,10,rep,0.94,34.14729086953113,0,1,0.0
0.2,18,10,stdcp,0.87,11.848518177393169,0,1,0.0
0.2,18,10,sub,0.94,33.282249850292075,0,1,0.0
0.2,18,15,dhcp_with,0.94,32.407477372613656,0,1,0.0
0.2,18,15,dhcp_without,0.94,32.407477372613656,0,1,0.0
0.2,18,15,hcp,0.97,35.279643391349744,0,1,0.0
0.2,18,15,pool,0.91,31.25467973996693,0,1,0.0
0.2,18,15,rep,0.94,34.14729086953113,0,1,0.0
0.2,18,15,stdcp,0.87,6.102068285128292,0,1,0.0
0.2,18,15,sub,0.94,33.282249850292075,0,1,0.0
0.2,18,20,dhcp_with,0.93,29.38587286955454,0,1,0.0
0.2,18,20,dhcp_without,0.93,29.38587286955454,0,1,0.0
0.2,18,20,hcp,0.97,35.279643391349744,0,1,0.0
0.2,18,20,pool,0.91,31.25467973996693,0,1,0.0
0.2,18,20,rep,0.94,34.14729086953113,0,1,0.0
0.2,18,20,stdcp,0.82,4.096640900668026,0,1,0.0
0.2,18,20,sub,0.94,33.282249850292075,0,1,0.0
0.2,18,25,dhcp_with,0.8,13.124807218016151,0,1,0.0
0.2,18,25,dhcp_without,0.8,13.124807218016151,0,1,0.0
0.2,18,25,hcp,0.97,35.279643391349744,0,1,0.0
0.2,18,25,pool,0.91,31.25467973996693,0,1,0.0
0.2,18,25,rep,0.94,34.14729086953113,0,1,0.0
0.2,18,25,stdcp,0.83,4.216273231583231,0,1,0.0
0.2,18,25,sub,0.94,33.282249850292075,0,1,0.0
0.2,18,30,dhcp_with,0.78,12.733700502850569,0,1,0.0
0.2,18,30,dhcp_without,0.78,12.733700502850569,0,1,0.0
0.2,18,30,hcp,0.97,35.279643391349744,0,1,0.0
0.2,18,30,pool,0.91,31.25467973996693,0,1,0.0
0.2,18,30,rep,0.94,34.14729086953113,0,1,0.0
0.2,18,30,stdcp,0.87,4.070382276726193,0,1,0.0
0.2,18,30,sub,0.94,33.282249850292075,0,1,0.0
0.2,18,35,dhcp_with,0.82,13.287657390334072,0,1,0.0
0.2,18,35,dhcp_without,0.82,13.287657390334072,0,1,0.0
0.2,18,35,hcp,0.97,35.279643391349744,0,1,0.0
0.2,18,35,pool,0.91,31.25467973996693,0,1,0.0
0.2,18,35,rep,0.94,34.14729086953113,0,1,0.0
0.2,18,35,stdcp,0.83,3.870858508911298,0,1,0.0
0.2,18,35,sub,0.94,33.282249850292075,0,1,0.0
0.2,19,0,dhcp_with,0.47,13.957623854081259,0,1,0.0
